timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,wifi_signal_category,wifi_signal_score,cellular_signal_category,cellular_signal_score,signal_health_overall,signal_dominant_link,signal_health_score,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,bler_delta,bler_trend,bler_severity,ho_status,ho_success_rate_pct,cssr_proxy_pct,latency_rolling_mean,latency_rolling_std,latency_trend,latency_volatility,jitter_rolling_mean,jitter_rolling_std,jitter_increasing,throughput_rolling_mean,throughput_rolling_std,throughput_volatility,anomaly_rate_recent,signal_degradation_rate,data_completeness_pct,required_metrics_pct,router_metrics_pct,data_quality_issues,skip_for_training,data_quality_rating,baseline_phase,hour_anomaly_rate,incident_recovery_time,collection_completion_pct,teams_in_meeting,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-04-04T16:09:24.114389,Z2,C1,N1,workstation,93.5,28.0,0.0,4.813281484011361,32.0885432267424,7.8,50.6,31,48.193984445203405,browsing,0.32,process,False,Saturday,16,-85,80,44,5GHz,False,0,1,0,3,1.818,4.36,very_poor,10,fair,60,fair,cellular,60,-98,-14,2.0,8,360,b20301,4G,6200,b203,24,1.82,-0.19,stable,low,none,0.0,100.0,57.41,22.36,48.0,58.25,19.48,16.35,1,6.65,2.41,8.04,72.7,0.18,100.0,100.0,100.0,none,False,excellent,True,72.7,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:09:59.422338,Z2,C1,N1,workstation,38.5,12.0,0.0,7.948146630726704,52.9876442048447,14.3,50.0,32,21.63444398921801,browsing,0.32,process,False,Saturday,16,-85,80,44,5GHz,False,0,1,1,3,0.705,4.39,very_poor,10,fair,60,fair,cellular,60,-98,-14,2.0,8,360,b20301,4G,6200,b203,26,0.7,-1.12,stable,low,none,0.0,100.0,55.83,22.04,-7.0,58.25,18.86,15.79,1,6.76,2.33,8.04,66.7,0.17,100.0,100.0,100.0,none,False,excellent,True,66.7,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:10:34.644825,Z2,C1,N1,workstation,46.75,4.0,0.0,7.948146630726704,52.9876442048447,0.8,50.1,34,25.75944398921801,browsing,0.32,process,False,Saturday,16,-87,80,44,5GHz,False,0,1,0,3,1.667,4.39,very_poor,10,fair,60,fair,cellular,60,-99,-12,3.0,8,360,b20301,4G,6200,b203,26,1.67,0.97,decreasing,low,none,0.0,100.0,55.13,21.31,1.25,58.25,17.72,15.68,1,6.85,2.26,8.04,69.2,0.0,100.0,100.0,100.0,none,False,excellent,True,69.2,-1.0,100.0,False,wifi+router,True,weak_signal,0.1
2026-04-04T16:11:09.916421,Z2,C1,N1,workstation,88.75,29.33333333333333,0.0,8.071965892517078,53.81310595011385,3.5,50.2,35,46.79658976775512,browsing,0.32,process,False,Saturday,16,-85,81,44,5GHz,False,0,2,0,3,0.773,4.36,very_poor,10,fair,60,fair,cellular,60,-99,-14,2.0,7,360,b20301,4G,6200,b203,29,0.77,-0.9,decreasing,low,none,0.0,100.0,57.54,22.28,43.25,58.25,18.55,15.4,1,6.93,2.2,8.04,64.3,0.14,100.0,100.0,100.0,none,False,excellent,True,64.3,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:11:45.154524,Z2,C1,N1,workstation,57.0,28.33333333333333,0.0,8.071965892517078,53.81310595011385,2.3,50.1,33,30.921589767755123,browsing,0.32,process,False,Saturday,16,-85,81,44,5GHz,False,0,2,0,3,1.869,4.37,very_poor,10,fair,60,fair,cellular,60,-99,-14,3.0,7,360,b20301,4G,6200,b203,29,1.87,1.1,stable,low,none,0.0,100.0,57.5,21.53,11.5,58.25,19.2,15.08,1,7.01,2.15,8.04,60.0,0.13,100.0,100.0,100.0,none,False,excellent,True,60.0,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:12:19.916060,Z2,C1,N1,workstation,46.75,23.666666666666668,0.0,6.673468324704627,44.48978883136418,1.2,50.2,36,25.37704049741139,browsing,0.33,process,False,Saturday,16,-87,80,44,5GHz,False,0,2,0,3,2.569,4.37,very_poor,10,fair,60,fair,cellular,60,-99,-12,3.0,5,360,b20301,4G,6200,b203,26,2.57,0.7,stable,medium,none,0.0,100.0,56.83,21.01,1.25,58.25,19.48,14.64,1,6.99,2.08,8.04,62.5,0.0,100.0,100.0,100.0,none,False,excellent,True,62.5,-1.0,100.0,False,wifi+router,True,weak_signal,0.1
2026-04-04T16:12:55.141002,Z2,C1,N1,workstation,60.25,37.0,0.0,6.673468324704627,44.48978883136418,3.1,49.4,33,32.127040497411386,browsing,0.32,process,False,Saturday,16,-87,80,44,5GHz,False,0,2,0,3,2.174,4.36,very_poor,10,fair,60,fair,cellular,60,-99,-12,3.0,7,360,b20301,4G,6200,b203,26,2.17,-0.4,increasing,medium,none,0.0,100.0,57.03,20.4,14.75,58.25,20.51,14.79,1,6.97,2.02,8.04,64.7,0.0,100.0,100.0,100.0,none,False,excellent,True,64.7,-1.0,100.0,False,wifi+router,True,weak_signal,0.1
2026-04-04T16:13:29.970928,Z2,C1,N1,workstation,69.0,42.0,0.0,3.3241634864254337,22.16108990950289,7.4,49.4,33,35.49724904592763,browsing,0.32,process,False,Saturday,16,-95,80,44,5GHz,False,0,1,0,3,14.469,4.35,very_poor,10,poor,40,poor,cellular,40,-105,-12,11.0,6,360,b20301,5G,362000,b203,26,14.47,12.3,increasing,critical,success,100.0,100.0,57.69,20.01,23.5,58.25,21.7,15.19,1,6.77,2.13,8.04,66.7,-0.44,100.0,100.0,100.0,none,False,excellent,True,66.7,-1.0,100.0,False,wifi+router,True,weak_signal,0.5
2026-04-04T16:14:04.714534,Z2,C1,N1,workstation,33.75,6.333333333333333,0.0,3.3241634864254337,22.16108990950289,2.7,49.7,32,17.87224904592763,browsing,0.32,process,False,Saturday,16,-95,80,44,5GHz,False,0,9,10,1,5.618,4.4,very_poor,10,poor,40,poor,cellular,40,-106,-12,12.0,11,360,b20301,5G,362000,b203,26,5.62,-8.85,increasing,high,none,100.0,100.0,56.43,20.2,-11.75,59.75,20.89,15.18,1,6.59,2.21,8.04,68.4,-0.42,100.0,100.0,100.0,none,False,excellent,True,68.4,-1.0,100.0,False,wifi+router,True,weak_signal,0.5
2026-04-04T16:14:39.930931,Z2,C1,N1,workstation,36.75,18.666666666666668,0.0,8.797193550978815,58.64795700652543,0.8,49.6,32,21.014158065293643,browsing,0.32,process,False,Saturday,16,-95,80,44,5GHz,False,0,9,10,1,0.923,4.38,very_poor,10,poor,40,poor,cellular,40,-105,-12,10.0,12,360,b20301,5G,362000,b203,26,0.92,-4.7,increasing,low,none,100.0,100.0,55.45,20.15,-8.75,59.75,20.78,14.8,1,6.7,2.21,8.76,70.0,-0.4,100.0,100.0,100.0,none,False,excellent,True,70.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.5
2026-04-04T16:15:15.199407,Z2,C1,N1,workstation,39.0,18.33333333333333,0.0,8.797193550978815,58.64795700652543,8.5,49.8,33,22.139158065293643,browsing,0.31,process,False,Saturday,16,-95,80,44,5GHz,False,0,9,10,1,1.905,4.38,very_poor,10,poor,40,poor,cellular,40,-105,-12,12.0,9,360,b20301,5G,362000,b203,26,1.91,0.99,stable,low,none,100.0,100.0,54.67,19.97,-6.5,59.75,20.67,14.45,1,6.8,2.2,8.76,71.4,-0.38,100.0,100.0,100.0,none,False,excellent,True,71.4,-1.0,100.0,False,wifi+router,True,weak_signal,0.5
2026-04-04T16:15:50.462631,Z2,C1,N1,workstation,47.0,22.33333333333333,0.0,8.90820669951474,59.38804466343159,2.8,50.0,33,26.17246200985442,browsing,0.32,process,False,Saturday,16,-95,80,44,5GHz,False,0,1,1,3,0.804,4.38,very_poor,10,poor,40,poor,cellular,40,-107,-12,9.0,9,360,b20301,5G,362000,b203,26,0.8,-1.11,decreasing,low,none,100.0,100.0,54.32,19.58,1.5,59.75,20.74,14.13,1,6.89,2.2,8.87,72.7,-0.36,100.0,100.0,100.0,none,False,excellent,True,72.7,-1.0,100.0,False,wifi+router,True,weak_signal,0.5
2026-04-04T16:16:25.681958,Z2,C1,N1,workstation,40.0,7.0,0.0,8.90820669951474,59.38804466343159,1.9,50.0,32,22.67246200985442,browsing,0.33,process,False,Saturday,16,-95,80,44,5GHz,False,0,1,0,3,1.587,4.39,very_poor,10,poor,40,poor,cellular,40,-106,-12,12.0,9,360,b20301,5G,362000,b203,29,1.59,0.79,decreasing,low,none,100.0,100.0,53.7,19.37,-5.5,59.75,20.14,14.1,1,6.98,2.19,8.87,73.9,-0.35,100.0,100.0,100.0,none,False,excellent,True,73.9,-1.0,100.0,False,wifi+router,True,weak_signal,0.5
2026-04-04T16:17:00.906995,Z2,C1,N1,workstation,53.0,17.0,0.0,8.77202307529116,58.48015383527441,1.6,50.4,32,29.13160692258735,browsing,0.32,process,False,Saturday,16,-95,80,44,5GHz,False,0,1,1,3,1.179,4.38,very_poor,10,poor,40,poor,cellular,40,-106,-12,11.0,10,360,b20301,5G,362000,b203,26,1.18,-0.41,decreasing,low,none,100.0,100.0,53.67,18.96,7.5,59.75,20.01,13.81,1,7.06,2.17,8.87,75.0,-0.33,100.0,100.0,100.0,none,False,excellent,True,75.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.5
2026-04-04T16:17:36.143464,Z2,C1,N1,workstation,48.5,18.33333333333333,0.0,8.77202307529116,58.48015383527441,6.3,50.0,34,26.88160692258735,browsing,0.33,process,False,Saturday,16,-95,75,44,5GHz,False,0,1,0,3,0.84,4.38,very_poor,10,poor,40,poor,cellular,40,-107,-12,10.0,9,360,b20301,5G,362000,b203,26,0.84,-0.34,decreasing,low,none,100.0,100.0,53.46,18.61,3.0,59.75,19.95,13.54,1,7.12,2.15,8.87,76.0,-0.32,100.0,100.0,100.0,none,False,excellent,True,76.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.5
2026-04-04T16:18:11.388993,Z2,C1,N1,workstation,132.5,95.33333333333331,0.0,8.58043095757552,57.20287305050348,3.2,50.2,36,68.82412928727265,browsing,0.34,process,False,Saturday,16,-85,80,44,5GHz,False,0,2,6,1,0.994,3.96,very_poor,10,fair,60,fair,cellular,60,-97,-13,3.0,8,360,b20301,4G,6200,b203,25,0.99,0.15,decreasing,low,success,100.0,100.0,56.5,23.75,87.0,98.75,22.85,19.66,1,7.18,2.13,8.87,76.9,0.08,100.0,100.0,100.0,none,False,excellent,True,76.9,-1.0,100.0,False,wifi+router,True,jitter_degradation,0.1626666666666666
2026-04-04T16:18:46.706190,Z2,C1,N1,workstation,45.5,17.0,0.0,8.58043095757552,57.20287305050348,3.5,50.1,35,25.32412928727265,browsing,0.34,process,False,Saturday,16,-85,80,44,5GHz,False,0,10,17,1,3.247,4.38,very_poor,10,fair,60,fair,cellular,60,-97,-13,5.0,7,360,b20301,4G,6200,b203,29,3.25,2.26,decreasing,medium,none,100.0,100.0,56.09,23.39,0.0,98.75,22.63,19.32,1,7.23,2.11,8.87,74.1,0.07,100.0,100.0,100.0,none,False,excellent,True,74.1,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:19:21.967418,Z2,C1,N1,workstation,35.25,6.333333333333333,0.0,6.245940894950053,41.63960596633369,2.3,50.1,33,19.498782268485016,browsing,0.33,process,False,Saturday,16,-87,80,44,5GHz,False,0,10,17,1,0.557,4.39,very_poor,10,fair,60,fair,cellular,60,-98,-11,2.0,9,360,b20301,4G,6200,b203,29,0.56,-2.69,decreasing,low,none,100.0,100.0,55.35,23.3,-10.25,98.75,22.05,19.21,1,7.2,2.08,8.87,75.0,0.0,100.0,100.0,100.0,none,False,excellent,True,75.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.1
2026-04-04T16:19:57.201216,Z2,C1,N1,workstation,43.5,14.666666666666666,0.0,6.245940894950053,41.63960596633369,1.5,50.1,34,23.623782268485016,browsing,0.33,process,False,Saturday,16,-87,80,44,5GHz,False,0,10,17,1,0.806,4.38,very_poor,10,fair,60,fair,cellular,60,-98,-11,2.0,8,360,b20301,4G,6200,b203,26,0.81,0.25,decreasing,low,none,100.0,100.0,54.94,22.99,-2.0,98.75,21.79,18.93,1,7.16,2.05,8.87,75.9,0.0,100.0,100.0,100.0,none,False,excellent,True,75.9,-1.0,100.0,False,wifi+router,True,weak_signal,0.1
2026-04-04T16:20:32.424692,Z2,C1,N1,workstation,37.25,10.0,0.0,8.215790044749046,54.77193363166031,1.2,50.2,32,21.08973701342472,browsing,0.32,process,False,Saturday,16,-87,78,44,5GHz,False,0,1,0,3,0.823,4.39,very_poor,10,fair,60,fair,cellular,60,-96,-10,5.0,9,360,b20301,4G,6200,b203,26,0.82,0.01,decreasing,low,none,100.0,100.0,54.35,22.83,-8.25,98.75,21.4,18.73,1,7.2,2.02,8.87,76.7,0.0,100.0,100.0,100.0,none,False,excellent,True,76.7,-1.0,100.0,False,wifi+router,True,weak_signal,0.1
2026-04-04T16:21:07.656619,Z2,C1,N1,workstation,110.75,83.66666666666667,0.0,8.215790044749046,54.77193363166031,3.1,50.3,32,57.83973701342472,browsing,0.32,process,False,Saturday,16,-83,80,44,5GHz,False,0,1,0,3,2.632,4.13,very_poor,10,fair,60,fair,cellular,60,-96,-13,3.0,8,360,b20301,4G,6200,b203,29,2.63,1.81,decreasing,medium,none,100.0,100.0,56.52,24.9,75.25,98.75,24.13,21.44,1,7.47,1.53,5.58,76.7,0.13,100.0,100.0,100.0,none,False,excellent,True,77.4,-1.0,100.0,False,wifi+router,True,jitter_degradation,0.0693333333333333
2026-04-04T16:21:42.930300,Z2,C1,N1,workstation,43.5,12.333333333333334,0.0,7.589106695125444,50.59404463416962,3.5,50.1,32,24.026732008537632,browsing,0.32,process,False,Saturday,16,-85,80,44,5GHz,False,0,1,0,3,6.226,4.39,very_poor,10,fair,60,fair,cellular,60,-96,-13,5.0,9,360,b20301,4G,6200,b203,26,6.23,3.6,increasing,high,none,100.0,100.0,56.79,24.71,8.25,98.75,24.18,21.41,1,7.46,1.53,5.58,76.7,0.07,100.0,100.0,100.0,none,False,excellent,False,78.1,-1.0,100.0,False,wifi+router,True,high_retransmission,0.3113
2026-04-04T16:22:17.686595,Z2,C1,N1,workstation,131.75,37.66666666666666,0.0,7.589106695125444,50.59404463416962,4.3,50.3,34,68.15173200853764,browsing,0.33,process,False,Saturday,16,-83,80,44,5GHz,False,0,1,0,3,1.429,4.33,very_poor,10,fair,60,fair,cellular,60,-96,-13,5.0,9,360,b20301,4G,6200,b203,29,1.43,-4.8,increasing,low,none,100.0,100.0,60.01,27.79,89.5,98.75,25.31,21.19,1,7.45,1.53,5.58,76.7,0.13,100.0,100.0,100.0,none,False,excellent,False,78.8,-1.0,100.0,False,wifi+router,True,statistical_outlier,0.6780891689925287
2026-04-04T16:22:52.968578,Z2,C1,N1,workstation,161.5,167.0,0.0,7.856329286133972,52.37552857422648,2.3,50.2,31,83.10689878584019,browsing,0.32,process,False,Saturday,16,-85,80,44,5GHz,False,0,1,6,3,2.207,2.95,very_poor,10,fair,60,fair,cellular,60,-96,-11,9.0,9,360,b20301,4G,362000,b203,26,2.21,0.78,increasing,medium,none,100.0,100.0,63.98,33.0,115.25,127.75,30.44,32.97,1,7.44,1.53,5.58,76.7,0.13,100.0,100.0,100.0,none,False,excellent,False,79.4,-1.0,100.0,False,wifi+router,True,latency_degradation,0.069
2026-04-04T16:23:28.232664,Z2,C1,N1,workstation,137.75,257.3333333333333,0.0,7.856329286133972,52.37552857422648,8.9,50.0,31,71.23189878584019,browsing,0.32,process,False,Saturday,16,-85,80,44,5GHz,False,0,1,5,3,2.128,1.8,very_poor,10,fair,60,fair,cellular,60,-95,-11,2.0,8,360,b20301,4G,6200,b203,26,2.13,-0.08,decreasing,medium,none,100.0,100.0,67.03,35.37,45.5,127.75,38.32,52.33,1,7.44,1.52,5.58,76.7,0.07,100.0,100.0,100.0,none,False,excellent,False,80.0,-1.0,100.0,False,wifi+router,True,high_jitter,0.8577777777777778
2026-04-04T16:24:03.454000,Z2,C1,N1,workstation,84.0,29.33333333333333,0.0,8.22669592940461,54.84463952936406,13.1,50.1,29,44.468008778821385,browsing,0.32,process,False,Saturday,16,-85,80,44,5GHz,False,0,1,0,3,2.905,4.36,very_poor,10,fair,60,fair,cellular,60,-96,-12,2.0,9,360,b20301,4G,6200,b203,29,2.9,0.77,stable,medium,none,100.0,100.0,66.76,35.2,45.0,127.75,38.1,52.35,1,7.44,1.53,5.58,73.3,0.07,100.0,100.0,100.0,none,False,excellent,False,77.8,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:24:38.265315,Z2,C1,N1,workstation,33.5,9.666666666666666,0.0,8.22669592940461,54.84463952936406,6.3,50.1,30,19.218008778821385,browsing,0.32,process,False,Saturday,16,-87,80,44,5GHz,False,0,1,0,3,1.852,4.39,very_poor,10,fair,60,fair,cellular,60,-96,-11,2.0,7,360,b20301,4G,6200,b203,26,1.85,-1.05,stable,low,none,100.0,100.0,66.58,35.36,-18.5,128.0,38.08,52.36,1,7.45,1.53,5.58,73.3,-0.07,100.0,100.0,100.0,none,False,excellent,False,78.4,-1.0,100.0,False,wifi+router,True,weak_signal,0.1
2026-04-04T16:25:13.486408,Z2,C1,N1,workstation,55.0,15.666666666666666,0.0,8.095233460316232,53.96822306877488,2.0,49.9,30,29.92857003809487,browsing,0.32,process,False,Saturday,16,-85,81,44,5GHz,False,0,4,9,0,0.315,4.38,very_poor,10,fair,60,fair,cellular,60,-96,-11,5.0,8,360,b20301,4G,6200,b203,23,0.32,-1.53,stable,none,none,100.0,100.0,66.67,35.32,-36.25,128.0,38.29,52.26,0,7.46,1.53,5.58,73.3,0.0,100.0,100.0,100.0,none,False,excellent,False,76.3,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:25:48.733440,Z2,C1,N1,workstation,38.75,9.0,0.0,8.095233460316232,53.96822306877488,4.6,49.9,30,21.80357003809487,browsing,0.32,process,False,Saturday,16,-85,81,44,5GHz,False,0,4,9,0,2.439,4.39,very_poor,10,fair,60,fair,cellular,60,-96,-11,2.0,8,360,b20301,4G,6200,b203,29,2.44,2.12,stable,medium,none,100.0,100.0,64.92,35.36,-20.0,128.0,36.56,52.34,0,7.47,1.54,5.58,73.3,0.07,100.0,100.0,100.0,none,False,excellent,False,74.4,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:26:23.983240,Z2,C1,N1,workstation,38.75,7.0,0.0,7.66544798015776,51.10298653438507,2.0,49.9,31,21.674634394047327,browsing,0.32,process,False,Saturday,16,-85,81,44,5GHz,False,0,4,9,0,0.915,4.39,very_poor,10,fair,60,fair,cellular,60,-96,-11,5.0,9,360,b20301,4G,6200,b203,26,0.92,-1.52,decreasing,low,none,100.0,100.0,64.26,35.66,-54.75,128.0,36.14,52.52,0,7.57,1.45,5.58,70.0,0.0,100.0,100.0,100.0,none,False,excellent,False,72.5,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:26:59.203108,Z2,C1,N1,workstation,1.0,0.0,0.0,7.66544798015776,51.10298653438507,2.0,50.0,33,2.799634394047328,browsing,0.32,process,False,Saturday,16,-85,80,44,5GHz,False,0,1,5,3,1.747,4.41,very_poor,10,fair,60,fair,cellular,60,-96,-13,4.0,9,360,b20301,4G,6200,b203,28,1.75,0.83,stable,low,none,100.0,100.0,61.17,36.97,-37.5,160.5,35.21,52.9,0,7.66,1.36,5.58,70.0,0.0,100.0,100.0,100.0,none,False,excellent,False,70.7,-1.0,100.0,False,wifi+router,False,normal,0.0
2026-04-04T16:27:42.212455,Z2,C1,N1,workstation,215.75,336.6666666666667,0.0,8.141651710206258,54.27767806804172,3.1,50.1,32,110.31749551306189,browsing,0.32,process,False,Saturday,16,-85,80,44,5GHz,False,0,1,7,3,0.707,1.01,very_poor,10,fair,60,fair,cellular,60,-96,-11,1.0,11,360,b20301,4G,6200,b203,26,0.71,-1.04,decreasing,low,none,100.0,100.0,67.08,45.95,169.0,214.75,46.03,75.45,1,7.67,1.36,5.58,73.3,0.07,100.0,100.0,100.0,none,False,excellent,False,71.4,-1.0,100.0,False,wifi+router,True,latency_degradation,0.3944999999999999
