incident_id,start_timestamp,end_timestamp,node_id,incident_type,severity,time_to_detect_sec,duration_sec,samples,max_score
INC_1778417184_low_throug,2026-05-10T13:46:24.103855,2026-05-10T13:55:24.333139,N1,low_throughput,critical,10,540,53,0.88
INC_1778417304_statistica,2026-05-10T13:48:24.145420,2026-05-10T13:48:24.145420,N1,statistical_outlier,high,10,0,1,0.602
INC_1778417694_local_reso,2026-05-10T13:54:54.299905,2026-05-10T13:54:54.299905,N1,local_resource_constraint,critical,10,0,1,0.895
INC_1778417764_statistica,2026-05-10T13:56:04.417492,2026-05-10T13:56:04.417492,N1,statistical_outlier,high,10,0,1,0.793
INC_1778417804_high_jitte,2026-05-10T13:56:44.431194,2026-05-10T13:56:44.431194,N1,high_jitter,medium,10,0,1,0.537
INC_1778417824_latency_de,2026-05-10T13:57:04.446903,2026-05-10T13:57:04.446903,N1,latency_degradation,low,10,0,1,0.087
INC_1778417834_statistica,2026-05-10T13:57:14.450491,2026-05-10T13:57:34.440535,N1,statistical_outlier,critical,10,19,2,1.0
INC_1778417844_local_reso,2026-05-10T13:57:24.450771,2026-05-10T13:57:24.450771,N1,local_resource_constraint,critical,10,0,1,0.901
INC_1778417894_statistica,2026-05-10T13:58:14.471121,2026-05-10T13:58:54.488883,N1,statistical_outlier,critical,10,40,3,1.0
INC_1778417904_jitter_deg,2026-05-10T13:58:24.481485,2026-05-10T13:58:24.481485,N1,jitter_degradation,low,10,0,1,0.12
INC_1778417914_local_reso,2026-05-10T13:58:34.478941,2026-05-10T13:58:34.478941,N1,local_resource_constraint,critical,10,0,1,0.9
INC_1778417954_statistica,2026-05-10T13:59:14.500721,2026-05-10T13:59:24.501190,N1,statistical_outlier,critical,10,10,2,1.0
INC_1778417984_statistica,2026-05-10T13:59:44.520531,2026-05-10T13:59:54.527871,N1,statistical_outlier,critical,10,10,2,1.0
INC_1778418004_jitter_deg,2026-05-10T14:00:04.520400,2026-05-10T14:00:04.520400,N1,jitter_degradation,low,10,0,1,0.064
INC_1778418024_statistica,2026-05-10T14:00:24.521679,2026-05-10T14:00:24.521679,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778418044_statistica,2026-05-10T14:00:44.520564,2026-05-10T14:00:44.520564,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778418096_local_reso,2026-05-10T14:01:36.957031,2026-05-10T14:03:38.049750,N1,local_resource_constraint,critical,10,121,9,0.948
INC_1778418128_statistica,2026-05-10T14:02:08.016787,2026-05-10T14:04:08.047460,N1,statistical_outlier,critical,10,120,7,1.0
INC_1778418268_statistica,2026-05-10T14:04:28.052622,2026-05-10T14:04:48.061550,N1,statistical_outlier,critical,10,20,2,1.0
INC_1778418278_local_reso,2026-05-10T14:04:38.049528,2026-05-10T14:04:38.049528,N1,local_resource_constraint,critical,10,0,1,0.872
INC_1778418308_statistica,2026-05-10T14:05:08.057979,2026-05-10T14:05:30.235752,N1,statistical_outlier,critical,10,22,2,1.0
INC_1778418318_local_reso,2026-05-10T14:05:18.061583,2026-05-10T14:05:18.061583,N1,local_resource_constraint,critical,10,0,1,0.938
INC_1778418370_statistica,2026-05-10T14:06:10.510437,2026-05-10T14:06:30.501206,N1,statistical_outlier,critical,10,19,3,1.0
INC_1778418430_statistica,2026-05-10T14:07:10.513951,2026-05-10T14:07:20.505020,N1,statistical_outlier,critical,10,9,2,0.817
INC_1778418460_statistica,2026-05-10T14:07:40.505120,2026-05-10T14:07:40.505120,N1,statistical_outlier,critical,10,0,1,0.984
INC_1778418470_local_reso,2026-05-10T14:07:50.516704,2026-05-10T14:07:50.516704,N1,local_resource_constraint,critical,10,0,1,0.931
INC_1778418490_statistica,2026-05-10T14:08:10.537300,2026-05-10T14:08:40.549423,N1,statistical_outlier,critical,10,30,4,1.0
INC_1778418540_statistica,2026-05-10T14:09:00.550931,2026-05-10T14:10:00.564900,N1,statistical_outlier,critical,10,60,7,1.0
INC_1778418610_low_throug,2026-05-10T14:10:10.566455,2026-05-10T15:02:23.110831,N1,low_throughput,critical,10,3132,286,0.94
INC_1778418840_local_reso,2026-05-10T14:14:00.596390,2026-05-10T15:01:23.114047,N1,local_resource_constraint,critical,10,2842,27,0.965
INC_1778421763_low_throug,2026-05-10T15:02:43.117738,2026-05-10T15:07:33.164941,N1,low_throughput,critical,10,290,30,0.94
INC_1778422083_low_throug,2026-05-10T15:08:03.166005,2026-05-10T15:19:13.725692,N1,low_throughput,critical,10,670,68,0.94
INC_1778422763_statistica,2026-05-10T15:19:23.729454,2026-05-10T15:19:23.729454,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778422783_low_throug,2026-05-10T15:19:43.730976,2026-05-10T15:20:23.743247,N1,low_throughput,critical,10,40,5,0.84
INC_1778422833_local_reso,2026-05-10T15:20:33.748425,2026-05-10T15:20:33.748425,N1,local_resource_constraint,critical,10,0,1,0.934
INC_1778422853_low_throug,2026-05-10T15:20:53.748970,2026-05-10T15:22:03.924207,N1,low_throughput,critical,10,70,7,0.86
INC_1778422873_congestion,2026-05-10T15:21:13.740557,2026-05-10T15:21:13.740557,N1,congestion,critical,10,0,1,0.912
INC_1778422936_local_reso,2026-05-10T15:22:16.106464,2026-05-10T15:22:26.106899,N1,local_resource_constraint,critical,10,10,2,0.933
INC_1778422956_high_jitte,2026-05-10T15:22:36.108414,2026-05-10T15:22:36.108414,N1,high_jitter,high,10,0,1,0.61
INC_1778422966_high_laten,2026-05-10T15:22:46.596006,2026-05-10T15:22:46.596006,N1,high_latency,critical,10,0,1,0.955
INC_1778422986_low_throug,2026-05-10T15:23:06.606931,2026-05-10T15:24:36.593721,N1,low_throughput,critical,10,89,9,0.84
INC_1778423056_local_reso,2026-05-10T15:24:16.606446,2026-05-10T15:24:16.606446,N1,local_resource_constraint,critical,10,0,1,0.849
INC_1778423106_low_throug,2026-05-10T15:25:06.604078,2026-05-10T15:25:06.604078,N1,low_throughput,high,10,0,1,0.68
INC_1778423126_statistica,2026-05-10T15:25:26.628166,2026-05-10T15:25:26.628166,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778423136_high_jitte,2026-05-10T15:25:36.629620,2026-05-10T15:25:36.629620,N1,high_jitter,high,10,0,1,0.64
INC_1778423146_low_throug,2026-05-10T15:25:46.637275,2026-05-10T15:26:06.640765,N1,low_throughput,critical,10,20,3,0.8
INC_1778423186_low_throug,2026-05-10T15:26:26.643031,2026-05-10T15:30:36.743453,N1,low_throughput,critical,10,250,24,0.94
INC_1778423406_local_reso,2026-05-10T15:30:06.741258,2026-05-10T15:30:26.745383,N1,local_resource_constraint,critical,10,20,2,0.892
INC_1778423446_statistica,2026-05-10T15:30:46.755158,2026-05-10T15:30:46.755158,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778423476_low_throug,2026-05-10T15:31:16.758570,2026-05-10T15:38:36.928808,N1,low_throughput,critical,10,440,43,0.9
INC_1778423586_local_reso,2026-05-10T15:33:06.794974,2026-05-10T15:38:26.926501,N1,local_resource_constraint,critical,10,320,2,0.917
INC_1778423936_low_throug,2026-05-10T15:38:56.937573,2026-05-10T15:50:37.192545,N1,low_throughput,critical,10,700,65,0.9
INC_1778424086_high_retra,2026-05-10T15:41:26.985828,2026-05-10T15:41:26.985828,N1,high_retransmission,low,10,0,1,0.371
INC_1778424217_local_reso,2026-05-10T15:43:37.014977,2026-05-10T15:50:07.188943,N1,local_resource_constraint,critical,10,390,4,0.892
INC_1778424617_statistica,2026-05-10T15:50:17.196404,2026-05-10T15:50:17.196404,N1,statistical_outlier,critical,10,0,1,0.96
INC_1778424657_local_reso,2026-05-10T15:50:57.194062,2026-05-10T15:50:57.194062,N1,local_resource_constraint,critical,10,0,1,0.944
INC_1778424677_low_throug,2026-05-10T15:51:17.190610,2026-05-10T16:00:27.290175,N1,low_throughput,critical,10,550,56,0.9
INC_1778425247_low_throug,2026-05-10T16:00:47.284221,2026-05-10T16:01:27.294659,N1,low_throughput,critical,10,40,5,0.84
INC_1778425322_low_throug,2026-05-10T16:02:02.639136,2026-05-10T16:11:12.720220,N1,low_throughput,critical,10,550,55,0.92
INC_1778425462_statistica,2026-05-10T16:04:22.648758,2026-05-10T16:04:22.648758,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778425882_local_reso,2026-05-10T16:11:22.719972,2026-05-10T16:11:22.719972,N1,local_resource_constraint,critical,10,0,1,0.911
INC_1778425902_low_throug,2026-05-10T16:11:42.732804,2026-05-10T16:14:22.777014,N1,low_throughput,critical,10,160,17,0.84
INC_1778426092_low_throug,2026-05-10T16:14:52.825792,2026-05-10T16:28:13.091315,N1,low_throughput,critical,10,800,74,0.96
INC_1778426132_local_reso,2026-05-10T16:15:32.816684,2026-05-10T16:24:33.007003,N1,local_resource_constraint,critical,10,540,6,0.942
INC_1778426242_jitter_deg,2026-05-10T16:17:22.871220,2026-05-10T16:17:22.871220,N1,jitter_degradation,low,10,0,1,0.064
INC_1778426913_low_throug,2026-05-10T16:28:33.092822,2026-05-10T16:32:13.181874,N1,low_throughput,critical,10,220,21,0.88
INC_1778426953_local_reso,2026-05-10T16:29:13.094247,2026-05-10T16:30:43.162118,N1,local_resource_constraint,critical,10,90,2,0.972
INC_1778427153_low_throug,2026-05-10T16:32:33.182994,2026-05-10T16:35:43.230356,N1,low_throughput,critical,10,190,17,0.98
INC_1778427243_local_reso,2026-05-10T16:34:03.188897,2026-05-10T16:34:43.201670,N1,local_resource_constraint,critical,10,40,3,0.967
INC_1778427403_low_throug,2026-05-10T16:36:43.224282,2026-05-10T16:41:13.320902,N1,low_throughput,critical,10,270,28,0.96
INC_1778427693_low_throug,2026-05-10T16:41:33.329907,2026-05-10T16:42:43.343806,N1,low_throughput,critical,10,70,8,0.9
INC_1778427773_statistica,2026-05-10T16:42:53.352463,2026-05-10T16:42:53.352463,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778427793_low_throug,2026-05-10T16:43:13.348873,2026-05-10T16:43:33.370242,N1,low_throughput,critical,10,20,3,0.92
INC_1778427843_low_throug,2026-05-10T16:44:03.364501,2026-05-10T16:54:03.598415,N1,low_throughput,critical,10,600,59,0.9
INC_1778427903_statistica,2026-05-10T16:45:03.407233,2026-05-10T16:45:03.407233,N1,statistical_outlier,critical,10,0,1,0.841
INC_1778428203_local_reso,2026-05-10T16:50:03.447543,2026-05-10T16:50:03.447543,N1,local_resource_constraint,critical,10,0,1,0.936
INC_1778428463_low_throug,2026-05-10T16:54:23.618578,2026-05-10T16:55:53.640311,N1,low_throughput,critical,10,90,9,0.9
INC_1778428503_local_reso,2026-05-10T16:55:03.612215,2026-05-10T16:55:03.612215,N1,local_resource_constraint,critical,10,0,1,0.926
INC_1778428573_low_throug,2026-05-10T16:56:13.655410,2026-05-10T16:56:13.655410,N1,low_throughput,critical,10,0,1,0.86
INC_1778428593_low_throug,2026-05-10T16:56:33.669964,2026-05-10T16:56:33.669964,N1,low_throughput,high,10,0,1,0.66
INC_1778428613_low_throug,2026-05-10T16:56:53.665263,2026-05-10T16:57:03.664238,N1,low_throughput,high,10,9,2,0.78
INC_1778428643_low_throug,2026-05-10T16:57:23.659667,2026-05-10T16:57:53.671174,N1,low_throughput,critical,10,30,4,0.86
INC_1778428693_low_throug,2026-05-10T16:58:13.676535,2026-05-10T17:01:33.742853,N1,low_throughput,high,10,200,21,0.78
INC_1778428903_local_reso,2026-05-10T17:01:43.735257,2026-05-10T17:01:43.735257,N1,local_resource_constraint,critical,10,0,1,0.902
INC_1778428923_low_throug,2026-05-10T17:02:03.743769,2026-05-10T17:04:33.780191,N1,low_throughput,critical,10,150,16,0.82
INC_1778429093_low_throug,2026-05-10T17:04:53.826335,2026-05-10T17:31:00.590962,N1,low_throughput,critical,10,1566,150,0.92
INC_1778429413_jitter_deg,2026-05-10T17:10:13.897916,2026-05-10T17:10:13.897916,N1,jitter_degradation,low,10,0,1,0.224
INC_1778429573_local_reso,2026-05-10T17:12:53.989107,2026-05-10T17:25:20.319082,N1,local_resource_constraint,critical,10,746,2,0.939
INC_1778429583_statistica,2026-05-10T17:13:03.985840,2026-05-10T17:29:20.572081,N1,statistical_outlier,critical,10,976,3,1.0
INC_1778430640_high_retra,2026-05-10T17:30:40.583813,2026-05-10T17:30:40.583813,N1,high_retransmission,low,10,0,1,0.263
INC_1778430690_low_throug,2026-05-10T17:31:30.594960,2026-05-10T17:32:30.594272,N1,low_throughput,high,10,59,7,0.74
INC_1778430780_low_throug,2026-05-10T17:33:00.606568,2026-05-10T17:33:00.606568,N1,low_throughput,low,10,0,1,0.02
INC_1778430800_low_throug,2026-05-10T17:33:20.605072,2026-05-10T17:33:30.607942,N1,low_throughput,low,10,10,2,0.26
INC_1778430860_low_throug,2026-05-10T17:34:20.602839,2026-05-10T17:35:20.595019,N1,low_throughput,high,10,59,7,0.76
INC_1778430940_low_throug,2026-05-10T17:35:40.609929,2026-05-10T17:42:10.716825,N1,low_throughput,critical,10,390,40,0.92
INC_1778431350_low_throug,2026-05-10T17:42:30.709702,2026-05-10T17:44:30.754743,N1,low_throughput,critical,10,120,13,0.86
INC_1778431490_low_throug,2026-05-10T17:44:50.791072,2026-05-10T17:57:50.936335,N1,low_throughput,critical,10,780,72,0.86
INC_1778431500_local_reso,2026-05-10T17:45:00.793381,2026-05-10T17:57:40.925190,N1,local_resource_constraint,critical,10,760,3,0.968
INC_1778431620_latency_de,2026-05-10T17:47:00.814650,2026-05-10T17:47:30.812752,N1,latency_degradation,low,10,29,3,0.084
INC_1778431840_statistica,2026-05-10T17:50:40.853405,2026-05-10T17:50:40.853405,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778432290_low_throug,2026-05-10T17:58:10.924917,2026-05-10T17:58:10.924917,N1,low_throughput,critical,10,0,1,0.8
INC_1778432310_low_throug,2026-05-10T17:58:30.934220,2026-05-10T18:09:43.047923,N1,low_throughput,critical,10,672,64,0.86
INC_1778432420_local_reso,2026-05-10T18:00:20.931484,2026-05-10T18:05:23.053134,N1,local_resource_constraint,critical,10,302,4,0.984
INC_1778433003_low_throug,2026-05-10T18:10:03.056601,2026-05-10T18:11:03.058628,N1,low_throughput,critical,10,60,6,0.98
INC_1778433033_high_laten,2026-05-10T18:10:33.058441,2026-05-10T18:10:33.058441,N1,high_latency,medium,10,0,1,0.525
INC_1778433083_low_throug,2026-05-10T18:11:23.055902,2026-05-10T18:14:23.071008,N1,low_throughput,critical,10,180,19,0.98
INC_1778433413_low_throug,2026-05-10T18:16:53.079431,2026-05-10T18:41:48.455214,N1,low_throughput,critical,10,1495,143,0.98
INC_1778433743_latency_de,2026-05-10T18:22:23.174602,2026-05-10T18:22:23.174602,N1,latency_degradation,low,10,0,1,0.183
INC_1778433823_local_reso,2026-05-10T18:23:43.199560,2026-05-10T18:33:35.154839,N1,local_resource_constraint,critical,10,591,3,0.969
INC_1778433853_high_jitte,2026-05-10T18:24:13.681935,2026-05-10T18:24:13.681935,N1,high_jitter,high,10,0,1,0.647
INC_1778434350_high_laten,2026-05-10T18:32:30.388546,2026-05-10T18:32:30.388546,N1,high_latency,medium,10,0,1,0.522
INC_1778434938_low_throug,2026-05-10T18:42:18.824260,2026-05-10T18:47:05.568604,N1,low_throughput,critical,10,286,25,0.98
INC_1778435128_local_reso,2026-05-10T18:45:28.891792,2026-05-10T18:46:55.576417,N1,local_resource_constraint,critical,10,86,4,0.984
INC_1778435245_low_throug,2026-05-10T18:47:25.678926,2026-05-10T18:47:35.678628,N1,low_throughput,critical,10,9,2,0.8
INC_1778435275_low_throug,2026-05-10T18:47:55.702683,2026-05-10T18:55:16.059624,N1,low_throughput,critical,10,440,44,0.98
INC_1778435616_statistica,2026-05-10T18:53:36.047606,2026-05-10T18:53:36.047606,N1,statistical_outlier,high,10,0,1,0.674
INC_1778435736_low_throug,2026-05-10T18:55:36.058271,2026-05-10T19:05:46.173642,N1,low_throughput,critical,10,610,62,0.96
INC_1778436376_low_throug,2026-05-10T19:06:16.181129,2026-05-10T19:10:26.829145,N1,low_throughput,critical,10,250,24,0.96
INC_1778436436_statistica,2026-05-10T19:07:16.794619,2026-05-10T19:07:16.794619,N1,statistical_outlier,critical,10,0,1,1.0
INC_1778436616_local_reso,2026-05-10T19:10:16.812218,2026-05-10T19:10:16.812218,N1,local_resource_constraint,critical,10,0,1,0.915
INC_1778436646_low_throug,2026-05-10T19:10:46.852705,2026-05-10T19:18:29.068438,N1,low_throughput,critical,10,462,45,0.98
INC_1778436908_local_reso,2026-05-10T19:15:08.190030,2026-05-10T19:16:49.051157,N1,local_resource_constraint,critical,10,100,2,0.953
INC_1778437129_low_throug,2026-05-10T19:18:49.062847,2026-05-10T19:19:09.074673,N1,low_throughput,critical,10,20,3,0.88
INC_1778437169_low_throug,2026-05-10T19:19:29.072570,2026-05-10T19:29:07.595293,N1,low_throughput,critical,10,578,48,0.98
INC_1778437179_local_reso,2026-05-10T19:19:39.075330,2026-05-10T19:26:50.577202,N1,local_resource_constraint,critical,10,431,9,0.98
INC_1778437767_low_throug,2026-05-10T19:29:27.602275,2026-05-10T19:32:27.303754,N1,low_throughput,critical,10,179,16,0.98
INC_1778437904_local_reso,2026-05-10T19:31:44.618294,2026-05-10T19:31:54.612713,N1,local_resource_constraint,critical,10,9,2,0.93
INC_1778437957_statistica,2026-05-10T19:32:37.300849,2026-05-10T19:32:37.300849,N1,statistical_outlier,critical,10,0,1,0.841
INC_1778437977_low_throug,2026-05-10T19:32:57.297858,2026-05-10T19:34:37.336182,N1,low_throughput,critical,10,100,11,0.98
INC_1778438097_low_throug,2026-05-10T19:34:57.926428,2026-05-10T19:43:37.981099,N1,low_throughput,critical,10,520,52,0.98
INC_1778438247_jitter_deg,2026-05-10T19:37:27.945484,2026-05-10T19:37:27.945484,N1,jitter_degradation,medium,10,0,1,0.456
INC_1778438637_low_throug,2026-05-10T19:43:57.982303,2026-05-10T19:46:27.980169,N1,low_throughput,critical,10,149,14,0.98
INC_1778438727_latency_de,2026-05-10T19:45:27.983373,2026-05-10T19:45:27.983373,N1,latency_degradation,low,10,0,1,0.036
INC_1778438737_jitter_deg,2026-05-10T19:45:37.971155,2026-05-10T19:45:37.971155,N1,jitter_degradation,low,10,0,1,0.04
INC_1778438807_low_throug,2026-05-10T19:46:47.979984,2026-05-10T19:47:47.981249,N1,low_throughput,high,10,60,7,0.76
INC_1778438877_jitter_deg,2026-05-10T19:47:57.975413,2026-05-10T19:47:57.975413,N1,jitter_degradation,low,10,0,1,0.232
INC_1778438897_low_throug,2026-05-10T19:48:17.983402,2026-05-10T19:53:48.011459,N1,low_throughput,critical,10,330,32,0.84
INC_1778439088_jitter_deg,2026-05-10T19:51:28.000183,2026-05-10T19:51:28.000183,N1,jitter_degradation,medium,10,0,1,0.496
INC_1778439138_high_laten,2026-05-10T19:52:18.002649,2026-05-10T19:52:18.002649,N1,high_latency,critical,10,0,1,0.815
INC_1778439248_low_throug,2026-05-10T19:54:08.020390,2026-05-10T19:55:28.042548,N1,low_throughput,critical,10,80,6,0.86
INC_1778439258_high_retra,2026-05-10T19:54:18.033589,2026-05-10T19:55:18.043237,N1,high_retransmission,critical,10,60,2,0.833
INC_1778439308_jitter_deg,2026-05-10T19:55:08.045661,2026-05-10T19:55:08.045661,N1,jitter_degradation,medium,10,0,1,0.576
INC_1778439348_low_throug,2026-05-10T19:55:48.044101,2026-05-10T19:59:48.070474,N1,low_throughput,critical,10,240,25,0.9
INC_1778439598_high_laten,2026-05-10T19:59:58.063282,2026-05-10T19:59:58.063282,N1,high_latency,high,10,0,1,0.757
