incident_id,start_timestamp,end_timestamp,node_id,incident_type,severity,time_to_detect_sec,duration_sec,samples,max_score
INC_1778112782_low_throug,2026-05-07T01:13:02.568896,2026-05-07T01:13:02.568896,N1,low_throughput,critical,5,0,1,0.98
INC_1778112840_high_laten,2026-05-07T01:14:00.612616,2026-05-07T01:14:00.612616,N1,high_latency,high,5,0,1,0.653
INC_1778112959_low_throug,2026-05-07T01:15:59.031782,2026-05-07T01:16:18.898897,N1,low_throughput,critical,5,19,2,0.98
INC_1778113077_high_laten,2026-05-07T01:17:57.725037,2026-05-07T01:17:57.725037,N1,high_latency,critical,5,0,1,1.0
INC_1778113098_low_throug,2026-05-07T01:18:18.240053,2026-05-07T01:18:38.199972,N1,low_throughput,critical,5,19,2,0.98
INC_1778113157_high_jitte,2026-05-07T01:19:17.444508,2026-05-07T01:19:17.444508,N1,high_jitter,medium,5,0,1,0.55
INC_1778113235_low_throug,2026-05-07T01:20:35.084241,2026-05-07T01:20:35.084241,N1,low_throughput,critical,5,0,1,0.98
INC_1778113274_latency_de,2026-05-07T01:21:14.566427,2026-05-07T01:21:14.566427,N1,latency_degradation,low,5,0,1,0.235
INC_1778113294_low_throug,2026-05-07T01:21:34.006350,2026-05-07T01:21:34.006350,N1,low_throughput,low,5,0,1,0.26
INC_1778113352_low_throug,2026-05-07T01:22:32.411124,2026-05-07T01:22:51.791083,N1,low_throughput,critical,5,19,2,0.98
INC_1778113391_high_jitte,2026-05-07T01:23:11.300741,2026-05-07T01:23:11.300741,N1,high_jitter,medium,5,0,1,0.524
INC_1778113489_low_throug,2026-05-07T01:24:49.731692,2026-05-07T01:25:09.953007,N1,low_throughput,critical,5,20,2,0.98
INC_1778113549_low_throug,2026-05-07T01:25:49.162451,2026-05-07T01:25:49.162451,N1,low_throughput,critical,5,0,1,0.98
INC_1778113568_latency_de,2026-05-07T01:26:08.613887,2026-05-07T01:26:08.613887,N1,latency_degradation,low,5,0,1,0.189
INC_1778113628_low_throug,2026-05-07T01:27:08.442854,2026-05-07T01:27:08.442854,N1,low_throughput,critical,5,0,1,0.96
INC_1778113687_jitter_deg,2026-05-07T01:28:07.368572,2026-05-07T01:28:07.368572,N1,jitter_degradation,medium,5,0,1,0.456
INC_1778113706_latency_de,2026-05-07T01:28:26.772193,2026-05-07T01:28:26.772193,N1,latency_degradation,low,5,0,1,0.301
INC_1778113726_low_throug,2026-05-07T01:28:46.664297,2026-05-07T01:29:06.499479,N1,low_throughput,critical,5,19,2,0.98
INC_1778113845_high_jitte,2026-05-07T01:30:45.835695,2026-05-07T01:30:45.835695,N1,high_jitter,high,5,0,1,0.746
INC_1778113981_low_throug,2026-05-07T01:33:01.287450,2026-05-07T01:33:01.287450,N1,low_throughput,critical,5,0,1,0.98
INC_1778114059_low_throug,2026-05-07T01:34:19.953789,2026-05-07T01:34:19.953789,N1,low_throughput,critical,5,0,1,0.98
INC_1778114100_low_throug,2026-05-07T01:35:00.436835,2026-05-07T01:35:19.942473,N1,low_throughput,critical,5,19,2,0.98
INC_1778114179_low_throug,2026-05-07T01:36:19.218001,2026-05-07T01:36:19.218001,N1,low_throughput,low,5,0,1,0.02
INC_1778114218_low_throug,2026-05-07T01:36:58.234167,2026-05-07T01:36:58.234167,N1,low_throughput,critical,5,0,1,0.98
INC_1778114256_low_throug,2026-05-07T01:37:36.934348,2026-05-07T01:37:36.934348,N1,low_throughput,critical,5,0,1,0.98
INC_1778114334_low_throug,2026-05-07T01:38:54.332994,2026-05-07T01:38:54.332994,N1,low_throughput,critical,5,0,1,0.98
INC_1778114413_low_throug,2026-05-07T01:40:13.948933,2026-05-07T01:40:33.317522,N1,low_throughput,critical,5,19,2,0.98
INC_1778114452_jitter_deg,2026-05-07T01:40:52.628543,2026-05-07T01:40:52.628543,N1,jitter_degradation,medium,5,0,1,0.411
INC_1778114589_low_throug,2026-05-07T01:43:09.621881,2026-05-07T01:43:09.621881,N1,low_throughput,critical,5,0,1,0.98
INC_1778114628_jitter_deg,2026-05-07T01:43:48.911713,2026-05-07T01:43:48.911713,N1,jitter_degradation,medium,5,0,1,0.539
INC_1778114648_low_throug,2026-05-07T01:44:08.281775,2026-05-07T01:44:08.281775,N1,low_throughput,critical,5,0,1,0.96
INC_1778114727_low_throug,2026-05-07T01:45:27.870262,2026-05-07T01:46:45.489090,N1,low_throughput,critical,5,77,5,0.98
INC_1778114902_low_throug,2026-05-07T01:48:22.263155,2026-05-07T01:49:01.043938,N1,low_throughput,critical,5,38,3,0.98
INC_1778115079_low_throug,2026-05-07T01:51:19.913660,2026-05-07T01:51:39.507455,N1,low_throughput,critical,5,19,2,0.98
INC_1778115138_low_throug,2026-05-07T01:52:18.175628,2026-05-07T01:52:18.175628,N1,low_throughput,critical,5,0,1,0.98
INC_1778115254_low_throug,2026-05-07T01:54:14.755772,2026-05-07T01:54:14.755772,N1,low_throughput,critical,5,0,1,0.98
INC_1778115371_low_throug,2026-05-07T01:56:11.988468,2026-05-07T01:56:31.594216,N1,low_throughput,critical,5,19,2,0.98
INC_1778115430_high_jitte,2026-05-07T01:57:10.700408,2026-05-07T01:57:10.700408,N1,high_jitter,medium,5,0,1,0.552
INC_1778115471_low_throug,2026-05-07T01:57:51.084608,2026-05-07T01:57:51.084608,N1,low_throughput,low,5,0,1,0.04
INC_1778115510_low_throug,2026-05-07T01:58:30.009170,2026-05-07T01:58:30.009170,N1,low_throughput,critical,5,0,1,0.98
INC_1778115568_high_jitte,2026-05-07T01:59:28.544228,2026-05-07T01:59:28.544228,N1,high_jitter,critical,5,0,1,0.804
INC_1778115608_low_throug,2026-05-07T02:00:08.151478,2026-05-07T02:00:08.151478,N1,low_throughput,high,5,0,1,0.76
INC_1778115724_low_throug,2026-05-07T02:02:04.731219,2026-05-07T02:02:04.731219,N1,low_throughput,critical,5,0,1,0.98
INC_1778115802_low_throug,2026-05-07T02:03:22.599010,2026-05-07T02:03:42.002345,N1,low_throughput,critical,5,19,2,0.98
INC_1778115901_low_throug,2026-05-07T02:05:01.145102,2026-05-07T02:05:01.145102,N1,low_throughput,critical,5,0,1,0.98
INC_1778115941_low_throug,2026-05-07T02:05:41.548140,2026-05-07T02:05:41.548140,N1,low_throughput,critical,5,0,1,0.98
INC_1778116020_low_throug,2026-05-07T02:07:00.296161,2026-05-07T02:07:00.296161,N1,low_throughput,critical,5,0,1,0.98
INC_1778116059_low_throug,2026-05-07T02:07:39.162770,2026-05-07T02:07:39.162770,N1,low_throughput,critical,5,0,1,0.98
INC_1778116175_low_throug,2026-05-07T02:09:35.991543,2026-05-07T02:09:35.991543,N1,low_throughput,critical,5,0,1,0.98
INC_1778116214_low_throug,2026-05-07T02:10:14.785717,2026-05-07T02:10:14.785717,N1,low_throughput,critical,5,0,1,0.98
INC_1778116234_jitter_deg,2026-05-07T02:10:34.697871,2026-05-07T02:10:34.697871,N1,jitter_degradation,low,5,0,1,0.112
INC_1778116294_low_throug,2026-05-07T02:11:34.304731,2026-05-07T02:11:34.304731,N1,low_throughput,critical,5,0,1,0.98
INC_1778116333_low_throug,2026-05-07T02:12:13.123974,2026-05-07T02:12:13.123974,N1,low_throughput,critical,5,0,1,0.98
INC_1778116470_low_throug,2026-05-07T02:14:30.711639,2026-05-07T02:14:30.711639,N1,low_throughput,critical,5,0,1,0.82
INC_1778116590_low_throug,2026-05-07T02:16:30.637269,2026-05-07T02:16:30.637269,N1,low_throughput,critical,5,0,1,0.98
INC_1778116745_low_throug,2026-05-07T02:19:05.816530,2026-05-07T02:19:05.816530,N1,low_throughput,critical,5,0,1,0.98
INC_1778116902_low_throug,2026-05-07T02:21:42.494222,2026-05-07T02:21:42.494222,N1,low_throughput,critical,5,0,1,0.98
INC_1778116921_high_jitte,2026-05-07T02:22:01.896802,2026-05-07T02:22:01.896802,N1,high_jitter,critical,5,0,1,1.0
INC_1778117018_low_throug,2026-05-07T02:23:38.738969,2026-05-07T02:23:38.738969,N1,low_throughput,critical,5,0,1,0.98
INC_1778117135_low_throug,2026-05-07T02:25:35.856988,2026-05-07T02:25:35.856988,N1,low_throughput,critical,5,0,1,0.98
INC_1778117175_low_throug,2026-05-07T02:26:15.053457,2026-05-07T02:26:15.053457,N1,low_throughput,critical,5,0,1,0.98
INC_1778117214_low_throug,2026-05-07T02:26:54.302592,2026-05-07T02:26:54.302592,N1,low_throughput,critical,5,0,1,0.98
INC_1778117547_low_throug,2026-05-07T02:32:27.531010,2026-05-07T02:32:27.531010,N1,low_throughput,critical,5,0,1,0.98
INC_1778117586_jitter_deg,2026-05-07T02:33:06.175425,2026-05-07T02:33:06.175425,N1,jitter_degradation,low,5,0,1,0.011
INC_1778117684_low_throug,2026-05-07T02:34:44.581886,2026-05-07T02:35:04.449371,N1,low_throughput,critical,5,19,2,0.98
INC_1778117803_low_throug,2026-05-07T02:36:43.106869,2026-05-07T02:36:43.106869,N1,low_throughput,critical,5,0,1,0.98
INC_1778117900_low_throug,2026-05-07T02:38:20.832150,2026-05-07T02:38:20.832150,N1,low_throughput,critical,5,0,1,0.98
INC_1778117939_low_throug,2026-05-07T02:38:59.386333,2026-05-07T02:38:59.386333,N1,low_throughput,critical,5,0,1,0.98
INC_1778118056_low_throug,2026-05-07T02:40:56.440589,2026-05-07T02:40:56.440589,N1,low_throughput,critical,5,0,1,0.98
INC_1778118095_low_throug,2026-05-07T02:41:35.857917,2026-05-07T02:42:15.223277,N1,low_throughput,critical,5,39,3,0.98
INC_1778118213_low_throug,2026-05-07T02:43:33.150120,2026-05-07T02:44:12.095296,N1,low_throughput,critical,5,38,3,0.98
INC_1778118292_low_throug,2026-05-07T02:44:52.119924,2026-05-07T02:44:52.119924,N1,low_throughput,critical,5,0,1,0.82
INC_1778118312_jitter_deg,2026-05-07T02:45:12.190964,2026-05-07T02:45:12.190964,N1,jitter_degradation,low,5,0,1,0.157
INC_1778118392_low_throug,2026-05-07T02:46:32.639465,2026-05-07T02:46:52.352570,N1,low_throughput,critical,5,19,2,0.98
INC_1778118529_low_throug,2026-05-07T02:48:49.193172,2026-05-07T02:48:49.193172,N1,low_throughput,critical,5,0,1,0.98
INC_1778118587_high_laten,2026-05-07T02:49:47.650432,2026-05-07T02:50:08.101336,N1,high_latency,critical,5,20,2,0.947
INC_1778118667_low_throug,2026-05-07T02:51:07.914184,2026-05-07T02:51:07.914184,N1,low_throughput,low,5,0,1,0.16
INC_1778118707_low_throug,2026-05-07T02:51:47.744284,2026-05-07T02:51:47.744284,N1,low_throughput,critical,5,0,1,0.98
INC_1778118902_low_throug,2026-05-07T02:55:02.580789,2026-05-07T02:55:02.580789,N1,low_throughput,critical,5,0,1,0.98
INC_1778118960_low_throug,2026-05-07T02:56:00.917436,2026-05-07T02:56:00.917436,N1,low_throughput,low,5,0,1,0.08
INC_1778119000_low_throug,2026-05-07T02:56:40.097872,2026-05-07T02:56:59.529236,N1,low_throughput,critical,5,19,2,0.98
INC_1778119059_low_throug,2026-05-07T02:57:39.329281,2026-05-07T02:57:58.688698,N1,low_throughput,critical,5,19,2,0.98
INC_1778119175_low_throug,2026-05-07T02:59:35.929032,2026-05-07T02:59:35.929032,N1,low_throughput,critical,5,0,1,0.98
INC_1778119294_low_throug,2026-05-07T03:01:34.297990,2026-05-07T03:01:34.297990,N1,low_throughput,critical,5,0,1,0.98
INC_1778119333_low_throug,2026-05-07T03:02:13.309512,2026-05-07T03:02:13.309512,N1,low_throughput,critical,5,0,1,0.98
INC_1778119372_low_throug,2026-05-07T03:02:52.915891,2026-05-07T03:02:52.915891,N1,low_throughput,critical,5,0,1,0.98
INC_1778119469_low_throug,2026-05-07T03:04:29.509562,2026-05-07T03:04:29.509562,N1,low_throughput,critical,5,0,1,0.98
INC_1778119821_low_throug,2026-05-07T03:10:21.626026,2026-05-07T03:10:21.626026,N1,low_throughput,critical,5,0,1,0.9
INC_1778119860_low_throug,2026-05-07T03:11:00.223203,2026-05-07T03:11:00.223203,N1,low_throughput,critical,5,0,1,0.98
INC_1778119977_low_throug,2026-05-07T03:12:57.435190,2026-05-07T03:13:36.848264,N1,low_throughput,critical,5,39,3,0.98
INC_1778120153_low_throug,2026-05-07T03:15:53.742341,2026-05-07T03:15:53.742341,N1,low_throughput,critical,5,0,1,0.98
INC_1778120329_high_jitte,2026-05-07T03:18:49.152102,2026-05-07T03:18:49.152102,N1,high_jitter,medium,5,0,1,0.582
INC_1778120348_high_laten,2026-05-07T03:19:08.647326,2026-05-07T03:19:08.647326,N1,high_latency,critical,5,0,1,0.992
INC_1778120465_low_throug,2026-05-07T03:21:05.554334,2026-05-07T03:21:05.554334,N1,low_throughput,critical,5,0,1,0.98
INC_1778120564_low_throug,2026-05-07T03:22:44.772552,2026-05-07T03:22:44.772552,N1,low_throughput,critical,5,0,1,0.98
INC_1778120584_high_laten,2026-05-07T03:23:04.142923,2026-05-07T03:23:04.142923,N1,high_latency,critical,5,0,1,0.895
INC_1778120604_latency_de,2026-05-07T03:23:24.019165,2026-05-07T03:23:24.019165,N1,latency_degradation,low,5,0,1,0.167
INC_1778120643_jitter_deg,2026-05-07T03:24:03.797460,2026-05-07T03:24:03.797460,N1,jitter_degradation,low,5,0,1,0.083
INC_1778120740_low_throug,2026-05-07T03:25:40.814502,2026-05-07T03:25:40.814502,N1,low_throughput,critical,5,0,1,0.98
INC_1778120798_low_throug,2026-05-07T03:26:38.903446,2026-05-07T03:26:38.903446,N1,low_throughput,critical,5,0,1,0.98
INC_1778120877_low_throug,2026-05-07T03:27:57.266771,2026-05-07T03:27:57.266771,N1,low_throughput,critical,5,0,1,0.98
INC_1778121053_jitter_deg,2026-05-07T03:30:53.041977,2026-05-07T03:30:53.041977,N1,jitter_degradation,low,5,0,1,0.083
INC_1778121092_low_throug,2026-05-07T03:31:32.720806,2026-05-07T03:31:32.720806,N1,low_throughput,critical,5,0,1,0.98
INC_1778121171_low_throug,2026-05-07T03:32:51.167621,2026-05-07T03:32:51.167621,N1,low_throughput,critical,5,0,1,0.82
INC_1778121209_low_throug,2026-05-07T03:33:29.786622,2026-05-07T03:33:29.786622,N1,low_throughput,critical,5,0,1,0.98
INC_1778121268_jitter_deg,2026-05-07T03:34:28.271891,2026-05-07T03:35:07.718147,N1,jitter_degradation,low,5,39,2,0.203
INC_1778121288_low_throug,2026-05-07T03:34:48.234618,2026-05-07T03:38:03.317375,N1,low_throughput,critical,5,195,9,0.98
INC_1778121424_latency_de,2026-05-07T03:37:04.590740,2026-05-07T03:37:04.590740,N1,latency_degradation,low,5,0,1,0.015
INC_1778121563_low_throug,2026-05-07T03:39:23.457912,2026-05-07T03:41:01.066669,N1,low_throughput,critical,5,97,5,0.98
INC_1778121601_jitter_deg,2026-05-07T03:40:01.954005,2026-05-07T03:40:01.954005,N1,jitter_degradation,low,5,0,1,0.003
INC_1778121719_low_throug,2026-05-07T03:41:59.794589,2026-05-07T03:43:37.485325,N1,low_throughput,critical,5,97,6,0.98
INC_1778121856_low_throug,2026-05-07T03:44:16.829745,2026-05-07T03:45:16.312645,N1,low_throughput,critical,5,59,4,0.98
INC_1778121955_low_throug,2026-05-07T03:45:55.652215,2026-05-07T03:47:34.391765,N1,low_throughput,critical,5,98,5,0.98
INC_1778122035_jitter_deg,2026-05-07T03:47:15.103233,2026-05-07T03:47:15.103233,N1,jitter_degradation,low,5,0,1,0.045
INC_1778122092_low_throug,2026-05-07T03:48:12.889992,2026-05-07T03:49:52.098776,N1,low_throughput,critical,5,99,6,0.98
INC_1778122250_low_throug,2026-05-07T03:50:50.135237,2026-05-07T03:50:50.135237,N1,low_throughput,critical,5,0,1,0.98
INC_1778122309_low_throug,2026-05-07T03:51:49.928405,2026-05-07T03:51:49.928405,N1,low_throughput,critical,5,0,1,0.98
INC_1778122349_low_throug,2026-05-07T03:52:29.423931,2026-05-07T03:52:29.423931,N1,low_throughput,critical,5,0,1,0.98
INC_1778122389_low_throug,2026-05-07T03:53:09.086472,2026-05-07T03:53:09.086472,N1,low_throughput,critical,5,0,1,0.98
INC_1778122489_low_throug,2026-05-07T03:54:49.407879,2026-05-07T03:54:49.407879,N1,low_throughput,critical,5,0,1,0.98
INC_1778122589_low_throug,2026-05-07T03:56:29.018806,2026-05-07T03:56:29.018806,N1,low_throughput,critical,5,0,1,0.98
INC_1778122628_low_throug,2026-05-07T03:57:08.809309,2026-05-07T03:57:08.809309,N1,low_throughput,critical,5,0,1,0.8
INC_1778122679_severe_pac,2026-05-07T03:57:59.742015,2026-05-07T04:07:34.485255,N1,severe_packet_loss,critical,5,574,5,1.0
INC_1778122711_link_failu,2026-05-07T03:58:31.732475,2026-05-07T04:11:05.590889,N1,link_failure,critical,5,753,13,1.0
INC_1778122747_congestion,2026-05-07T03:59:07.232595,2026-05-07T04:12:05.099064,N1,congestion,critical,5,777,5,1.0
INC_1778123220_high_laten,2026-05-07T04:07:00.519952,2026-05-07T04:12:27.786489,N1,high_latency,critical,5,327,2,1.0
INC_1778123568_latency_de,2026-05-07T04:12:48.067794,2026-05-07T04:12:48.067794,N1,latency_degradation,low,5,0,1,0.385
INC_1778123588_low_throug,2026-05-07T04:13:08.035697,2026-05-07T04:13:28.228359,N1,low_throughput,critical,5,20,2,0.98
INC_1778123647_low_throug,2026-05-07T04:14:07.261933,2026-05-07T04:15:26.878866,N1,low_throughput,critical,5,79,5,0.98
INC_1778123913_latency_de,2026-05-07T04:18:33.707441,2026-05-07T04:18:33.707441,N1,latency_degradation,low,5,0,1,0.204
INC_1778123933_low_throug,2026-05-07T04:18:53.558328,2026-05-07T04:20:09.321038,N1,low_throughput,critical,5,75,3,0.94
INC_1778123969_high_laten,2026-05-07T04:19:29.181294,2026-05-07T04:19:29.181294,N1,high_latency,critical,5,0,1,1.0
INC_1778124068_low_throug,2026-05-07T04:21:08.062359,2026-05-07T04:21:08.062359,N1,low_throughput,critical,5,0,1,0.98
INC_1778124125_low_throug,2026-05-07T04:22:05.988699,2026-05-07T04:22:05.988699,N1,low_throughput,high,5,0,1,0.78
