timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,ho_status,ho_success_rate_pct,cssr_proxy_pct,data_source,anomaly_flag,anomaly_type,anomaly_score,source_file,wifi_signal_category,wifi_signal_score,cellular_signal_category,cellular_signal_score,signal_health_overall,signal_dominant_link,signal_health_score,bler_delta,bler_trend,bler_severity,latency_rolling_mean,latency_rolling_std,latency_trend,latency_volatility,jitter_rolling_mean,jitter_rolling_std,jitter_increasing,throughput_rolling_mean,throughput_rolling_std,throughput_volatility,anomaly_rate_recent,signal_degradation_rate,data_completeness_pct,required_metrics_pct,router_metrics_pct,data_quality_issues,skip_for_training,data_quality_rating,baseline_phase,hour_anomaly_rate,incident_recovery_time,collection_completion_pct,teams_in_meeting,anomaly_flag_str,reconstruction_error,threshold_95,threshold_99,dl_anomaly_flag,dl_label
2026-03-25 02:52:06.526507,Z1,C1,N1,workstation,43.0,5.333333333333333,0.0,8.81,58.73333333333333,33.3,65.6,95,24.143,browsing,0.35,process,False,Wednesday,2,-40,70,40,5GHz,False,0,1,10.0,1.0,-1.0,4.39,-73.0,-13.0,17.0,15.0,249.0,32CEDD,4G,42890,32CE,1,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.02460288928638869,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:19:06.930936,Z1,C1,N1,workstation,200.25,205.66666666666663,0.0,8.02,53.46666666666666,14.6,65.8,30,102.531,streaming,0.34,process,False,Wednesday,3,-36,69,40,5GHz,False,0,4,7.0,0.0,-1.0,2.27,-72.0,-16.0,16.0,15.0,249.0,32CEDD,4G,42890,32CE,7,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.6855555555555555,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.5695569556137069,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:20:25.851873,Z1,C1,N1,workstation,56.75,31.0,0.0,10.83,72.2,33.5,67.6,136,31.624,streaming,0.44,process,False,Wednesday,3,-36,69,40,5GHz,False,0,4,7.0,0.0,-1.0,4.36,-71.0,-15.0,13.0,15.0,249.0,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.03143182877265784,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:21:42.214408,Z1,C1,N1,workstation,121.5,60.0,0.0,9.1,60.66666666666667,17.2,66.4,32,63.48,streaming,0.35,process,False,Wednesday,3,-36,70,40,5GHz,False,0,1,14.0,1.0,-1.0,4.3,-73.0,-16.0,18.0,15.0,249.0,32CEDD,4G,42890,32CE,3,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.09510189425478835,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:22:58.646983,Z1,C1,N1,workstation,37.66666666666666,9.0,0.0,11.76,78.4,23.2,66.8,21,22.36133333333333,streaming,0.35,process,False,Wednesday,3,-43,69,40,5GHz,False,0,1,14.0,1.0,-1.0,4.39,-73.0,-9.0,18.0,10.0,249.0,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.029075589767278552,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:24:18.487563,Z1,C1,N1,workstation,195.0,128.66666666666666,0.0,10.41,69.4,9.4,66.3,24,100.623,streaming,0.36,process,False,Wednesday,3,-36,71,40,5GHz,False,0,1,14.0,1.0,-1.0,3.36,-72.0,-15.0,17.0,13.0,249.0,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,True,congestion,0.7370000000000001,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.3422499640359965,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:25:35.270285,Z1,C1,N1,workstation,65.75,50.333333333333336,0.0,4.66,31.06666666666667,14.0,67.0,107,34.273,streaming,0.44,process,False,Wednesday,3,-35,88,40,5GHz,False,0,1,7.0,1.0,-1.0,4.34,-73.0,-17.0,15.0,14.0,249.0,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.058593883812235736,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:26:50.040966,Z1,C1,N1,workstation,120.5,72.33333333333333,0.0,5.95,39.66666666666666,3.1,67.3,129,62.035,streaming,0.44,process,False,Wednesday,3,-47,66,40,5GHz,False,0,1,7.0,1.0,-1.0,4.21,-73.0,-9.0,10.0,10.0,249.0,32CEDD,4G,42890,32CE,7,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.07074494131870888,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:28:05.443348,Z1,C1,N1,workstation,79.75,60.0,0.0,4.79,31.933333333333337,8.3,67.4,93,41.312,streaming,0.44,process,False,Wednesday,3,-38,85,40,5GHz,False,0,1,7.0,1.0,-1.0,4.32,-72.0,-14.0,5.0,15.0,249.0,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.07447464781125326,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:29:20.641251,Z1,C1,N1,workstation,206.0,255.0,0.0,6.72,44.8,14.1,68.2,102,105.016,streaming,0.44,process,False,Wednesday,3,-36,66,40,5GHz,False,0,2,9.0,1.0,-1.0,1.63,-73.0,-17.0,16.0,15.0,249.0,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.85,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1.4655912246705545,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:30:40.479646,Z1,C1,N1,workstation,45.5,12.666666666666666,0.0,8.44,56.266666666666666,4.3,68.2,74,25.282,streaming,0.44,process,False,Wednesday,3,-44,66,40,5GHz,False,0,2,11.0,1.0,-1.0,4.39,-73.0,-9.0,15.0,14.0,249.0,32CEDD,4G,42890,32CE,11,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.040497994232434484,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:31:55.098957,Z1,C1,N1,workstation,36.0,2.333333333333333,0.0,3.04,20.266666666666666,4.3,67.5,61,18.912,streaming,0.42,process,False,Wednesday,3,-36,66,40,5GHz,False,0,1,8.0,1.0,-1.0,4.4,-73.0,-17.0,1.0,13.0,249.0,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.07694122805072455,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:33:13.513864,Z1,C1,N1,workstation,58.75,45.66666666666666,0.0,4.51,30.066666666666663,4.2,68.8,99,30.728,streaming,0.44,process,False,Wednesday,3,-36,86,40,5GHz,False,0,4,3.0,0.0,-1.0,4.35,-72.0,-16.0,18.0,13.0,249.0,32CEDD,4G,42890,32CE,9,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.15140337263663536,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:34:28.101363,Z1,C1,N1,workstation,66.75,25.33333333333333,0.0,4.09,27.266666666666666,4.7,69.6,131,34.602,streaming,0.45,process,False,Wednesday,3,-38,66,40,5GHz,False,0,4,3.0,0.0,-1.0,4.37,-73.0,-14.0,9.0,11.0,249.0,32CEDD,4G,42890,32CE,14,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.11196569693074296,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:35:46.228043,Z1,C1,N1,workstation,42.0,13.5,0.0,4.34,28.933333333333334,27.0,69.8,83,22.302,streaming,0.44,process,False,Wednesday,3,-42,86,40,5GHz,False,0,3,6.0,1.0,-1.0,4.39,-73.0,-11.0,3.0,15.0,249.0,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.01663774068556202,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:37:05.584439,Z1,C1,N1,workstation,374.0,174.0,0.0,4.38,29.2,29.6,68.7,25,188.314,streaming,0.36,process,False,Wednesday,3,-48,66,40,5GHz,False,0,1,12.0,1.0,-1.0,2.11,-72.0,-7.0,18.0,15.0,249.0,32CEDD,4G,42890,32CE,31,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.748,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2.923736759728581,1.5492298563590499,21.459044538484267,True,Atypical Time Window
2026-03-25 03:38:21.304177,Z1,C1,N1,workstation,42.25,7.666666666666667,0.0,4.29,28.6,11.5,68.8,42,22.412,streaming,0.4,process,False,Wednesday,3,-40,86,40,5GHz,False,0,1,7.0,1.0,-1.0,4.39,-73.0,-13.0,18.0,13.0,249.0,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.008278888125356711,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:39:35.816008,Z1,C1,N1,workstation,66.25,30.0,0.0,9.56,63.73333333333334,9.3,69.0,62,35.993,streaming,0.42,process,False,Wednesday,3,-36,67,40,5GHz,False,0,1,10.0,1.0,-1.0,4.36,-72.0,-16.0,16.0,12.0,249.0,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.00994797038749031,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:40:53.054020,Z1,C1,N1,workstation,37.5,4.333333333333333,0.0,6.73,44.866666666666674,1.2,69.7,125,20.769,streaming,0.44,process,False,Wednesday,3,-39,86,40,5GHz,False,0,1,9.0,1.0,-1.0,4.4,-73.0,-13.0,20.0,13.0,249.0,32CEDD,4G,42890,32CE,13,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.021347379108246252,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:42:07.327171,Z1,C1,N1,workstation,110.5,75.0,0.0,4.69,31.26666666666667,18.5,69.9,26,56.657,streaming,0.35,process,False,Wednesday,3,-38,66,40,5GHz,False,0,1,9.0,1.0,-1.0,4.2,-72.0,-14.0,19.0,15.0,249.0,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.04464725834193312,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:43:24.393262,Z1,C1,N1,workstation,54.5,25.0,0.0,5.91,39.4,10.6,66.8,131,29.023,streaming,0.45,process,False,Wednesday,3,-37,86,40,5GHz,False,0,1,7.0,1.0,-1.0,4.37,-73.0,-16.0,18.0,8.0,249.0,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.02855713084663148,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:44:40.175051,Z1,C1,N1,workstation,198.5,187.33333333333331,0.0,4.17,27.8,11.8,67.0,74,100.501,streaming,0.43,process,False,Wednesday,3,-35,66,40,5GHz,False,0,1,7.0,1.0,-1.0,2.53,-72.0,-16.0,16.0,10.0,249.0,32CEDD,4G,42890,32CE,7,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.6244444444444445,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.24388428092196232,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:45:56.565909,Z1,C1,N1,workstation,63.5,35.0,0.0,4.44,29.600000000000005,6.2,66.9,23,33.082,streaming,0.37,process,False,Wednesday,3,-35,86,40,5GHz,False,0,1,6.0,1.0,-1.0,4.36,-73.0,-17.0,19.0,15.0,249.0,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.08834600393774786,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:47:11.327529,Z1,C1,N1,workstation,224.0,230.66666666666663,0.0,2.97,19.8,5.4,67.3,27,112.891,streaming,0.36,process,False,Wednesday,3,-36,66,40,5GHz,False,0,1,7.0,1.0,-1.0,1.87,-73.0,-17.0,13.0,12.0,249.0,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.7688888888888888,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.4586184699492531,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:48:27.921825,Z1,C1,N1,workstation,35.25,6.0,0.0,4.47,29.8,9.7,67.7,26,18.966,streaming,0.37,process,False,Wednesday,3,-39,86,40,5GHz,False,0,1,9.0,1.0,-1.0,4.4,-73.0,-14.0,16.0,13.0,249.0,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.02943115384018048,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:49:42.177892,Z1,C1,N1,workstation,355.75,210.66666666666663,0.0,4.84,32.266666666666666,6.2,67.7,23,179.327,streaming,0.35,process,False,Wednesday,3,-44,66,40,5GHz,False,0,1,10.0,1.0,-1.0,1.71,-73.0,-9.0,18.0,10.0,249.0,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.7115,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1.0140364380170315,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:50:58.331326,Z1,C1,N1,workstation,63.75,28.33333333333333,0.0,8.61,57.4,7.0,68.8,172,34.458,streaming,0.42,process,False,Wednesday,3,-41,66,40,5GHz,False,0,1,10.0,1.0,-1.0,4.36,-73.0,-12.0,18.0,10.0,249.0,32CEDD,4G,42890,32CE,5,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.03214878137656751,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:52:11.315366,Z1,C1,N1,workstation,174.0,165.0,0.0,7.53,50.2,5.0,69.2,106,89.259,streaming,0.44,process,False,Wednesday,3,-42,66,40,5GHz,False,0,1,13.0,1.0,-1.0,2.93,-73.0,-10.0,18.0,14.0,249.0,32CEDD,4G,42890,32CE,23,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.55,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.36343264525266744,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:53:30.533884,Z1,C1,N1,workstation,55.5,40.66666666666666,0.0,5.99,39.93333333333334,7.3,70.0,100,29.547,streaming,0.44,process,False,Wednesday,3,-42,67,40,5GHz,False,0,1,6.0,1.0,-1.0,4.35,-73.0,-11.0,2.0,15.0,249.0,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.05457742149075094,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:54:43.215395,Z1,C1,N1,workstation,150.66666666666666,133.0,0.0,5.84,38.93333333333333,8.5,70.6,69,77.08533333333332,streaming,0.43,process,False,Wednesday,3,-44,67,40,5GHz,False,0,1,10.0,1.0,-1.0,3.45,-73.0,-8.0,17.0,14.0,249.0,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.14777717884650346,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:56:02.711853,Z1,C1,N1,workstation,49.75,8.0,0.0,2.66,17.733333333333334,5.0,70.8,55,25.673,streaming,0.42,process,False,Wednesday,3,-36,66,40,5GHz,False,0,1,26.0,1.0,-1.0,4.39,-73.0,-17.0,16.0,11.0,249.0,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.037221457382396635,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:57:17.335724,Z1,C1,N1,workstation,0.0,0.0,0.0,4.89,32.599999999999994,18.4,70.2,51,1.467,streaming,0.41,process,False,Wednesday,3,-39,66,40,5GHz,False,0,1,29.0,1.0,-1.0,4.41,-74.0,-14.0,19.0,11.0,249.0,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.15336925318205333,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 03:59:08.195402,Z1,C1,N1,workstation,40.25,8.666666666666666,0.0,3.53,23.53333333333333,6.5,70.6,84,21.184,streaming,0.44,process,False,Wednesday,3,-44,66,40,5GHz,False,0,1,22.0,1.0,-1.0,4.39,-72.0,-8.0,19.0,14.0,249.0,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.052985436641047434,1.5492298563590499,21.459044538484267,False,Typical Time Window
2026-03-25 04:00:24.403294,Z1,C1,N1,workstation,45.75,5.666666666666667,0.0,6.43,42.86666666666667,7.0,70.8,29,24.804,streaming,0.39,process,False,Wednesday,4,-44,66,40,5GHz,False,0,1,10.0,1.0,-1.0,4.39,-74.0,-9.0,17.0,15.0,249.0,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,False,normal,0.0,qos_timeseries_choice_11_20260325.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.1134531680322707,1.5492298563590499,21.459044538484267,False,Typical Time Window
