timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,wifi_signal_category,wifi_signal_score,cellular_signal_category,cellular_signal_score,signal_health_overall,signal_dominant_link,signal_health_score,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,bler_delta,bler_trend,bler_severity,ho_status,ho_success_rate_pct,cssr_proxy_pct,latency_rolling_mean,latency_rolling_std,latency_trend,latency_volatility,jitter_rolling_mean,jitter_rolling_std,jitter_increasing,throughput_rolling_mean,throughput_rolling_std,throughput_volatility,anomaly_rate_recent,signal_degradation_rate,data_completeness_pct,required_metrics_pct,router_metrics_pct,data_quality_issues,skip_for_training,data_quality_rating,baseline_phase,hour_anomaly_rate,incident_recovery_time,collection_completion_pct,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-03-28T00:30:31.579227,Z1,C1,N1,workstation,41.25,5.0,0.0,3.3888277910854847,22.59218527390324,2.7,59.1,39,21.641648337325645,streaming,0.37,process,False,Saturday,0,-38,83,40,5GHz,False,0,1,1.0,1.0,1.127,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-15.0,12.0,10.0,249.0,32CED3,4G,42690,32CE,20,1.13,-11.85,increasing,low,none,0.0,100.0,41.18,3.05,-1.5,12.5,6.64,2.19,1,2.97,1.42,4.04,36.4,0.27,100.0,100.0,100.0,none,False,excellent,True,36.4,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:31:25.855850,Z1,C1,N1,workstation,47.333333333333336,9.5,0.0,3.630173783920783,24.20115855947188,2.0,59.0,36,24.755718801842903,streaming,0.37,process,False,Saturday,0,-41,85,40,5GHz,False,0,1,12.0,1.0,1.169,4.39,good,80,excellent,95,excellent,cellular,95,-72.0,-11.0,18.0,12.0,249.0,32CED3,4G,42690,32CE,7,1.17,0.04,increasing,low,none,0.0,100.0,41.69,3.38,4.58,12.5,6.88,2.24,1,3.02,1.37,4.04,33.3,0.0,100.0,100.0,100.0,none,False,excellent,True,33.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:32:24.489992,Z1,C1,N1,workstation,35.25,3.333333333333333,0.0,3.630173783920783,24.20115855947188,11.4,59.1,37,18.714052135176235,streaming,0.37,process,False,Saturday,0,-39,82,40,5GHz,False,0,1,2.0,1.0,0.278,4.4,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,18.0,13.0,249.0,32CED3,4G,42690,32CE,11,0.28,-0.89,decreasing,none,none,0.0,100.0,41.2,3.68,-7.5,12.5,6.6,2.35,0,3.07,1.33,4.04,30.8,0.15,100.0,100.0,100.0,none,False,excellent,True,30.8,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:33:18.524676,Z1,C1,N1,workstation,40.25,4.333333333333333,0.0,3.756836006413464,25.04557337608976,3.1,59.1,37,21.25205080192404,streaming,0.37,process,False,Saturday,0,-40,84,40,5GHz,False,0,1,7.0,1.0,2.275,4.4,good,80,excellent,95,excellent,cellular,95,-73.0,-13.0,20.0,14.0,249.0,32CED3,4G,42690,32CE,18,2.27,1.99,decreasing,medium,none,0.0,100.0,41.13,3.55,-2.5,12.5,6.44,2.34,0,3.12,1.29,4.04,28.6,0.07,100.0,100.0,100.0,none,False,excellent,True,28.6,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:34:12.679156,Z1,C1,N1,workstation,39.75,6.333333333333333,0.0,3.756836006413464,25.04557337608976,5.8,58.9,35,21.00205080192404,streaming,0.38,process,False,Saturday,0,-44,82,40,5GHz,False,0,1,23.0,1.0,0.267,4.39,good,80,excellent,95,excellent,cellular,95,-73.0,-8.0,13.0,13.0,249.0,32CED3,4G,42690,32CE,13,0.27,-2.0,decreasing,none,none,0.0,100.0,41.04,3.45,-3.0,12.5,6.43,2.26,1,3.16,1.26,4.04,26.7,-0.2,100.0,100.0,100.0,none,False,excellent,True,26.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:35:06.835305,Z1,C1,N1,workstation,39.0,5.333333333333333,0.0,3.892620420869171,25.95080280579448,9.7,59.4,37,20.66778612626075,streaming,0.37,process,False,Saturday,0,-41,85,40,5GHz,False,0,3,36.0,1.0,0.999,4.39,good,80,excellent,95,excellent,cellular,95,-73.0,-11.0,12.0,12.0,249.0,32CED3,4G,42690,32CE,11,1.0,0.73,decreasing,low,none,0.0,100.0,40.91,3.37,-3.75,12.5,6.36,2.2,1,3.21,1.23,4.04,25.0,0.0,100.0,100.0,100.0,none,False,excellent,True,25.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:38:00.190919,Z1,C1,N1,workstation,42.0,8.333333333333334,0.0,0.02,0.1333333333333333,3.1,56.7,18,21.006,browsing,0.31,process,False,Saturday,0,-40,83,40,5GHz,False,0,1,1.0,2.0,1.011,4.39,good,80,excellent,95,excellent,cellular,95,-73.0,-12.0,16.0,15.0,249.0,32CED3,4G,42690,32CE,15,1.01,0.0,stable,low,none,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,wifi+router,True,low_throughput,0.96
2026-03-28T00:39:19.188717,Z1,C1,N1,workstation,38.0,6.333333333333333,0.0,3.904675706980928,26.03117137987285,2.0,56.5,17,20.17140271209428,browsing,0.31,process,False,Saturday,0,-38,83,40,5GHz,False,0,1,2.0,2.0,2.084,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,16.0,15.0,249.0,32CED3,4G,42690,32CE,13,2.08,1.07,stable,medium,none,0.0,100.0,40.0,2.0,-4.0,4.0,7.33,1.0,0,1.96,1.94,3.88,50.0,1.0,100.0,100.0,100.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:40:27.818216,Z1,C1,N1,workstation,48.25,8.333333333333334,0.0,3.904675706980928,26.03117137987285,6.2,56.9,20,25.29640271209428,browsing,0.33,process,False,Saturday,0,-39,83,40,5GHz,False,0,3,1.0,2.0,0.667,4.39,excellent,95,excellent,95,excellent,wifi,95,-72.0,-13.0,18.0,12.0,249.0,32CED3,4G,42690,32CE,12,0.67,-1.41,stable,low,none,0.0,100.0,42.75,4.22,6.25,10.25,7.67,0.94,0,2.61,1.83,3.88,33.3,0.33,100.0,100.0,100.0,none,False,excellent,True,33.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:41:37.105554,Z1,C1,N1,workstation,47.75,6.0,0.0,3.6112977037308873,24.075318024872583,2.0,55.6,18,24.958389311119262,browsing,0.33,process,False,Saturday,0,-40,82,40,5GHz,False,0,1,2.0,2.0,1.469,4.39,good,80,excellent,95,excellent,cellular,95,-73.0,-12.0,16.0,13.0,249.0,32CED3,4G,42690,32CE,18,1.47,0.8,increasing,low,none,0.0,100.0,44.0,4.25,5.75,10.25,7.25,1.09,0,2.86,1.64,3.88,25.0,0.0,100.0,100.0,100.0,none,False,excellent,True,25.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:43:10.018151,Z1,C1,N1,workstation,44.5,3.0,0.0,0.01,0.0666666666666666,3.9,55.3,16,22.253,browsing,0.31,process,False,Saturday,0,-42,83,40,5GHz,False,0,1,1.0,2.0,0.176,4.4,good,80,excellent,95,excellent,cellular,95,-73.0,-11.0,17.0,15.0,249.0,32CED3,4G,42690,32CE,12,0.18,-1.29,decreasing,none,none,0.0,100.0,44.1,3.8,2.5,10.25,6.4,1.96,0,2.29,1.86,3.89,40.0,-0.4,100.0,100.0,100.0,none,False,excellent,True,40.0,-1.0,100.0,wifi+router,True,low_throughput,0.98
2026-03-28T00:44:14.149101,Z1,C1,N1,workstation,36.0,2.333333333333333,0.0,4.081577237393079,27.21051491595386,5.9,55.4,16,19.224473171217923,browsing,0.31,process,False,Saturday,0,-40,82,40,5GHz,False,0,1,2.0,2.0,3.199,4.4,good,80,excellent,95,excellent,cellular,95,-73.0,-13.0,17.0,10.0,249.0,32CED3,4G,42690,32CE,16,3.2,3.02,increasing,medium,none,0.0,100.0,42.75,4.6,-6.0,12.25,5.72,2.34,0,2.59,1.83,4.07,33.3,0.0,100.0,100.0,100.0,none,False,excellent,True,33.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:45:07.645904,Z1,C1,N1,workstation,43.5,2.0,0.0,3.8828657049960382,25.88577136664025,11.7,55.4,18,22.91485971149881,browsing,0.31,process,False,Saturday,0,-38,83,40,5GHz,False,0,1,2.0,2.0,5.259,4.4,excellent,95,excellent,95,excellent,wifi,95,-73.0,-15.0,14.0,15.0,249.0,32CED3,4G,42690,32CE,18,5.26,2.06,increasing,high,none,0.0,100.0,42.86,4.27,1.5,12.25,5.19,2.53,0,2.77,1.75,4.07,42.9,0.29,100.0,100.0,100.0,none,False,excellent,True,42.9,-1.0,100.0,wifi+router,True,high_retransmission,0.26295
2026-03-28T00:46:01.618320,Z1,C1,N1,workstation,38.5,11.0,0.0,3.934220397617992,26.228135984119945,9.0,56.1,19,20.4302661192854,browsing,0.31,process,False,Saturday,0,-40,83,40,5GHz,False,0,1,1.0,2.0,2.236,4.39,good,80,excellent,95,excellent,cellular,95,-73.0,-12.0,18.0,13.0,249.0,32CED3,4G,42690,32CE,8,2.24,-3.02,increasing,medium,none,0.0,100.0,42.31,4.24,-3.5,12.25,5.92,3.05,1,2.92,1.68,4.07,37.5,0.0,100.0,100.0,100.0,none,False,excellent,True,37.5,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:46:55.731836,Z1,C1,N1,workstation,45.25,12.333333333333334,0.0,4.01197268000629,26.746484533375263,5.1,56.3,17,23.82859180400189,browsing,0.31,process,False,Saturday,0,-41,83,40,5GHz,False,0,1,1.0,2.0,1.381,4.39,good,80,excellent,95,excellent,cellular,95,-72.0,-11.0,19.0,13.0,249.0,32CED3,4G,42690,32CE,7,1.38,-0.86,increasing,low,none,0.0,100.0,42.64,4.11,3.25,12.25,6.63,3.51,1,3.04,1.62,4.07,33.3,-0.11,100.0,100.0,100.0,none,False,excellent,True,33.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:47:49.647003,Z1,C1,N1,workstation,62.0,37.0,0.0,3.718700106180077,24.79133404120052,8.9,55.9,16,32.115610031854025,browsing,0.31,process,False,Saturday,0,-43,82,40,5GHz,False,0,1,1.0,2.0,1.231,4.36,good,80,excellent,95,excellent,cellular,95,-73.0,-9.0,17.0,12.0,249.0,32CED3,4G,42690,32CE,4,1.23,-0.15,stable,low,none,0.0,100.0,44.58,6.99,20.0,26.0,9.67,9.7,1,3.11,1.55,4.07,30.0,-0.3,100.0,100.0,100.0,none,False,excellent,True,30.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:49:07.886133,Z1,C1,N1,workstation,51.5,18.33333333333333,0.0,3.843208311523167,25.621388743487778,3.1,55.7,16,26.90296249345695,browsing,0.31,process,False,Saturday,0,-44,83,40,5GHz,False,0,1,2.0,2.0,1.389,4.38,good,80,excellent,95,excellent,cellular,95,-73.0,-8.0,18.0,14.0,249.0,32CED3,4G,42690,32CE,20,1.39,0.16,decreasing,low,none,0.0,100.0,45.2,6.96,9.5,26.0,10.45,9.58,1,3.17,1.49,4.07,27.3,-0.36,100.0,100.0,100.0,none,False,excellent,True,27.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:50:02.266425,Z1,C1,N1,workstation,0.0,0.0,0.0,3.607535538759752,24.05023692506501,6.2,55.8,22,1.0822606616279256,browsing,0.32,process,False,Saturday,0,-40,83,40,5GHz,False,0,1,1.0,2.0,2.199,4.41,good,80,excellent,95,excellent,cellular,95,-73.0,-13.0,6.0,12.0,249.0,32CED3,4G,42690,32CE,14,2.2,0.81,stable,medium,none,0.0,100.0,41.44,14.16,-42.0,62.0,9.58,9.62,0,3.21,1.44,4.07,25.0,0.0,100.0,100.0,100.0,none,False,excellent,True,25.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:51:29.925696,Z1,C1,N1,workstation,40.0,3.0,0.0,3.607535538759752,24.05023692506501,1.6,55.8,21,21.082260661627927,browsing,0.33,process,False,Saturday,0,-44,83,40,5GHz,False,0,1,12.0,2.0,0.279,4.4,good,80,excellent,95,excellent,cellular,95,-74.0,-9.0,12.0,14.0,249.0,32CED3,4G,42690,32CE,20,0.28,-1.92,decreasing,none,none,0.0,100.0,41.33,13.61,-2.0,62.0,9.08,9.4,0,3.24,1.38,4.07,23.1,-0.31,100.0,100.0,100.0,none,False,excellent,True,23.1,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T00:52:23.991030,Z1,C1,N1,workstation,41.25,6.333333333333333,0.0,3.2921077384447828,21.94738492296522,7.4,56.0,17,21.61263232153344,browsing,0.32,process,False,Saturday,0,-34,83,40,5GHz,False,0,1,1.0,2.0,8.001,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-17.0,16.0,13.0,249.0,32CED3,4G,42690,32CE,13,8.0,7.72,increasing,high,none,0.0,100.0,41.32,13.11,-0.75,62.0,8.88,9.09,0,3.25,1.33,4.07,28.6,0.43,100.0,100.0,100.0,none,False,excellent,True,28.6,-1.0,100.0,wifi+router,True,high_retransmission,0.4000499999999999
2026-03-28T00:53:17.406302,Z1,C1,N1,workstation,41.0,11.0,0.0,3.2921077384447828,21.94738492296522,4.7,55.6,21,21.48763232153344,browsing,0.31,process,False,Saturday,0,-40,82,40,5GHz,False,0,1,1.0,2.0,0.228,4.39,good,80,excellent,95,excellent,cellular,95,-72.0,-11.0,15.0,13.0,249.0,32CED3,4G,42690,32CE,7,0.23,-7.77,increasing,none,none,0.0,100.0,41.3,12.67,-1.0,62.0,9.02,8.8,1,3.25,1.29,4.07,26.7,0.0,100.0,100.0,100.0,none,False,excellent,True,26.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T12:29:32.163121,Z1,C1,N1,workstation,87.0,40.0,0.0,7.92,52.8,1.6,55.7,25,45.876,browsing,0.31,process,True,Saturday,12,-43,88,40,5GHz,False,0,3,8.0,1.0,1.108,4.34,good,80,excellent,95,excellent,cellular,95,-72.0,-9.0,11.0,14.0,249.0,32CEDD,4G,42890,32CE,13,1.11,0.0,stable,low,none,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,none,False,excellent,True,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T12:30:55.246063,Z1,C1,N1,workstation,41.5,6.333333333333333,0.0,3.880062628823339,25.86708419215559,5.5,55.0,22,21.914018788647,browsing,0.31,process,True,Saturday,12,-37,87,40,5GHz,False,0,3,1.0,1.0,3.196,4.39,excellent,95,excellent,95,excellent,wifi,95,-72.0,-14.0,17.0,15.0,249.0,32CEDD,4G,42890,32CE,19,3.2,2.09,stable,medium,none,0.0,100.0,64.25,22.75,-45.5,45.5,23.17,16.83,0,5.9,2.02,4.04,0.0,3.0,100.0,100.0,100.0,none,False,excellent,True,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-28T12:32:05.284132,Z1,C1,N1,workstation,0.0,0.0,0.0,3.850128081905941,25.667520546039608,3.9,51.9,22,1.1550384245717824,browsing,0.32,process,True,Saturday,12,-37,86,40,5GHz,False,0,1,4.0,1.0,7.283,4.41,excellent,95,excellent,95,excellent,wifi,95,-72.0,-15.0,9.0,13.0,249.0,32CEDD,4G,42890,32CE,14,7.28,4.08,stable,high,none,0.0,100.0,42.83,35.53,-87.0,87.0,15.44,17.55,0,5.22,1.91,4.07,33.3,2.0,100.0,100.0,100.0,none,False,excellent,True,33.3,-1.0,100.0,wifi+router,True,high_retransmission,0.36415
2026-03-28T12:35:56.025203,Z1,C1,N1,workstation,33.75,5.333333333333333,0.0,11.98,79.86666666666667,43.5,60.4,67,20.469,browsing,0.41,process,True,Saturday,12,-55,71,40,5GHz,False,0,1,9.0,1.0,1.111,4.4,fair,60,unavailable,0,fair,wifi,60,-73.0,-12.0,17.0,13.0,249.0,32CED3,4G,42690,0,0,1.11,0.0,stable,low,none,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,73.3,100.0,20.0,none,False,fair,True,0.0,-1.0,100.0,wifi,False,normal,0.0
2026-03-28T12:35:57.853713,Z1,C1,N1,workstation,34.5,2.0,0.0,14.86,99.06666666666666,38.2,59.5,64,21.708,browsing,0.41,process,True,Saturday,12,-56,71,40,5GHz,False,0,1,9.0,1.0,3.801,4.4,fair,60,unavailable,0,fair,wifi,60,-73.0,-12.0,17.0,13.0,249.0,32CED3,4G,42690,0,0,3.8,2.69,stable,medium,none,0.0,100.0,34.12,0.38,0.75,0.75,3.67,1.67,0,13.42,1.44,2.88,0.0,-0.5,73.3,100.0,20.0,none,False,fair,True,0.0,-1.0,100.0,wifi,False,normal,0.0
2026-03-28T12:36:27.040014,Z1,C1,N1,workstation,39.66666666666666,7.0,0.0,5.55,37.0,13.9,56.4,89,21.49833333333333,browsing,0.42,process,True,Saturday,12,-56,72,40,5GHz,False,0,1,12.0,1.0,1.897,4.39,fair,60,unavailable,0,fair,wifi,60,-73.0,-12.0,17.0,13.0,249.0,32CED3,4G,42690,0,0,1.9,-1.9,stable,low,none,0.0,100.0,35.97,2.63,5.92,5.92,4.78,2.08,1,10.8,3.89,9.31,0.0,-0.33,73.3,100.0,20.0,none,False,fair,True,0.0,-1.0,100.0,wifi,False,normal,0.0
2026-03-28T12:36:37.150595,Z1,C1,N1,workstation,607.25,95.66666666666669,0.0,13.73,91.53333333333332,24.8,57.7,99,307.744,browsing,0.42,process,True,Saturday,12,-55,72,40,5GHz,False,0,1,14.0,1.0,0.49,2.39,fair,60,unavailable,0,fair,wifi,60,-73.0,-12.0,17.0,13.0,249.0,32CED3,5G,42690,0,0,0.49,-1.41,increasing,none,success,100.0,100.0,178.79,247.38,573.5,573.5,27.5,39.4,1,11.53,3.6,9.31,25.0,0.0,73.3,100.0,20.0,none,False,fair,True,25.0,-1.0,100.0,wifi+router,True,congestion,1.0
2026-03-28T12:37:24.379259,Z1,C1,N1,workstation,35.25,3.0,0.0,2.187870704360143,14.585804695734286,19.1,53.3,39,18.28136121130804,browsing,0.39,process,True,Saturday,12,-55,85,40,5GHz,False,0,1,2.0,1.0,2.708,4.4,fair,60,unavailable,0,fair,wifi,60,-73.0,-12.0,17.0,13.0,249.0,32CED3,4G,42690,0,0,2.71,2.22,decreasing,medium,success,100.0,100.0,150.08,228.59,1.5,573.5,22.6,36.58,0,9.66,4.93,12.67,20.0,0.0,73.3,100.0,20.0,none,False,fair,True,20.0,-1.0,100.0,wifi,False,normal,0.0
2026-03-28T12:37:36.289378,Z1,C1,N1,workstation,0.0,0.0,0.0,2.187870704360143,14.585804695734286,18.6,53.7,33,0.6563612113080428,browsing,0.38,process,True,Saturday,12,-55,70,40,5GHz,False,0,1,12.0,1.0,1.081,4.41,fair,60,unavailable,0,fair,wifi,60,-73.0,-12.0,17.0,13.0,249.0,32CED3,4G,42690,0,0,1.08,-1.63,decreasing,low,none,100.0,100.0,125.07,216.04,-33.75,607.25,18.83,34.43,0,8.42,5.3,12.67,16.7,0.0,73.3,100.0,20.0,none,False,fair,True,16.7,-1.0,100.0,wifi,False,normal,0.0
2026-03-28T12:37:50.818729,Z1,C1,N1,workstation,0.0,0.0,0.0,2.187870704360143,14.585804695734286,30.5,54.0,33,0.6563612113080428,browsing,0.38,process,True,Saturday,12,-55,70,40,5GHz,False,0,1,12.0,1.0,33.333,4.41,fair,60,unavailable,0,fair,wifi,60,-73.0,-12.0,17.0,13.0,249.0,32CED3,4G,42690,0,0,33.33,32.25,increasing,critical,none,100.0,100.0,107.2,204.75,-33.75,607.25,16.14,32.55,0,7.53,5.37,12.67,28.6,0.0,73.3,100.0,20.0,none,False,fair,True,28.6,-1.0,100.0,wifi,True,high_retransmission,1.0
