timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,ho_status,ho_success_rate_pct,cssr_proxy_pct,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-03-25T02:50:50.550821,Z1,C1,N1,workstation,155.25,115.66666666666667,0.0,9.71,64.73333333333335,21.2,63.5,77,80.538,streaming,0.33,process,False,Wednesday,2,-38,69,40,5GHz,False,0,1,10,1,-1.0,3.66,-73,-14,18.0,14,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T02:52:06.526507,Z1,C1,N1,workstation,43.0,5.333333333333333,0.0,8.81,58.733333333333334,33.3,65.6,95,24.143,browsing,0.35,process,False,Wednesday,2,-40,70,40,5GHz,False,0,1,10,1,-1.0,4.39,-73,-13,17.0,15,249,32CEDD,4G,42890,32CE,1,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:19:06.930936,Z1,C1,N1,workstation,200.25,205.66666666666666,0.0,8.02,53.46666666666666,14.6,65.8,30,102.531,streaming,0.34,process,False,Wednesday,3,-36,69,40,5GHz,False,0,4,7,0,-1.0,2.27,-72,-16,16.0,15,249,32CEDD,4G,42890,32CE,7,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.6855555555555555
2026-03-25T03:20:25.851873,Z1,C1,N1,workstation,56.75,31.0,0.0,10.83,72.2,33.5,67.6,136,31.624,streaming,0.44,process,False,Wednesday,3,-36,69,40,5GHz,False,0,4,7,0,-1.0,4.36,-71,-15,13.0,15,249,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:21:42.214408,Z1,C1,N1,workstation,121.5,60.0,0.0,9.1,60.66666666666667,17.2,66.4,32,63.48,streaming,0.35,process,False,Wednesday,3,-36,70,40,5GHz,False,0,1,14,1,-1.0,4.3,-73,-16,18.0,15,249,32CEDD,4G,42890,32CE,3,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:22:58.646983,Z1,C1,N1,workstation,37.666666666666664,9.0,0.0,11.76,78.4,23.2,66.8,21,22.36133333333333,streaming,0.35,process,False,Wednesday,3,-43,69,40,5GHz,False,0,1,14,1,-1.0,4.39,-73,-9,18.0,10,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:24:18.487563,Z1,C1,N1,workstation,195.0,128.66666666666666,0.0,10.41,69.4,9.4,66.3,24,100.623,streaming,0.36,process,False,Wednesday,3,-36,71,40,5GHz,False,0,1,14,1,-1.0,3.36,-72,-15,17.0,13,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,True,congestion,0.7370000000000001
2026-03-25T03:25:35.270285,Z1,C1,N1,workstation,65.75,50.333333333333336,0.0,4.66,31.06666666666667,14.0,67.0,107,34.273,streaming,0.44,process,False,Wednesday,3,-35,88,40,5GHz,False,0,1,7,1,-1.0,4.34,-73,-17,15.0,14,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:26:50.040966,Z1,C1,N1,workstation,120.5,72.33333333333333,0.0,5.95,39.666666666666664,3.1,67.3,129,62.035,streaming,0.44,process,False,Wednesday,3,-47,66,40,5GHz,False,0,1,7,1,-1.0,4.21,-73,-9,10.0,10,249,32CEDD,4G,42890,32CE,7,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:28:05.443348,Z1,C1,N1,workstation,79.75,60.0,0.0,4.79,31.933333333333337,8.3,67.4,93,41.312,streaming,0.44,process,False,Wednesday,3,-38,85,40,5GHz,False,0,1,7,1,-1.0,4.32,-72,-14,5.0,15,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:29:20.641251,Z1,C1,N1,workstation,206.0,255.0,0.0,6.72,44.800000000000004,14.1,68.2,102,105.016,streaming,0.44,process,False,Wednesday,3,-36,66,40,5GHz,False,0,2,9,1,-1.0,1.63,-73,-17,16.0,15,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.85
2026-03-25T03:30:40.479646,Z1,C1,N1,workstation,45.5,12.666666666666666,0.0,8.44,56.266666666666666,4.3,68.2,74,25.282,streaming,0.44,process,False,Wednesday,3,-44,66,40,5GHz,False,0,2,11,1,-1.0,4.39,-73,-9,15.0,14,249,32CEDD,4G,42890,32CE,11,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:31:55.098957,Z1,C1,N1,workstation,36.0,2.3333333333333335,0.0,3.04,20.266666666666666,4.3,67.5,61,18.912,streaming,0.42,process,False,Wednesday,3,-36,66,40,5GHz,False,0,1,8,1,-1.0,4.4,-73,-17,1.0,13,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:33:13.513864,Z1,C1,N1,workstation,58.75,45.666666666666664,0.0,4.51,30.066666666666663,4.2,68.8,99,30.728,streaming,0.44,process,False,Wednesday,3,-36,86,40,5GHz,False,0,4,3,0,-1.0,4.35,-72,-16,18.0,13,249,32CEDD,4G,42890,32CE,9,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:34:28.101363,Z1,C1,N1,workstation,66.75,25.333333333333332,0.0,4.09,27.266666666666666,4.7,69.6,131,34.602,streaming,0.45,process,False,Wednesday,3,-38,66,40,5GHz,False,0,4,3,0,-1.0,4.37,-73,-14,9.0,11,249,32CEDD,4G,42890,32CE,14,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:35:46.228043,Z1,C1,N1,workstation,42.0,13.5,0.0,4.34,28.933333333333334,27.0,69.8,83,22.302,streaming,0.44,process,False,Wednesday,3,-42,86,40,5GHz,False,0,3,6,1,-1.0,4.39,-73,-11,3.0,15,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:37:05.584439,Z1,C1,N1,workstation,374.0,174.0,0.0,4.38,29.2,29.6,68.7,25,188.314,streaming,0.36,process,False,Wednesday,3,-48,66,40,5GHz,False,0,1,12,1,-1.0,2.11,-72,-7,18.0,15,249,32CEDD,4G,42890,32CE,31,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.748
2026-03-25T03:38:21.304177,Z1,C1,N1,workstation,42.25,7.666666666666667,0.0,4.29,28.599999999999998,11.5,68.8,42,22.412,streaming,0.4,process,False,Wednesday,3,-40,86,40,5GHz,False,0,1,7,1,-1.0,4.39,-73,-13,18.0,13,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:39:35.816008,Z1,C1,N1,workstation,66.25,30.0,0.0,9.56,63.73333333333334,9.3,69.0,62,35.993,streaming,0.42,process,False,Wednesday,3,-36,67,40,5GHz,False,0,1,10,1,-1.0,4.36,-72,-16,16.0,12,249,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:40:53.054020,Z1,C1,N1,workstation,37.5,4.333333333333333,0.0,6.73,44.866666666666674,1.2,69.7,125,20.769,streaming,0.44,process,False,Wednesday,3,-39,86,40,5GHz,False,0,1,9,1,-1.0,4.4,-73,-13,20.0,13,249,32CEDD,4G,42890,32CE,13,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:42:07.327171,Z1,C1,N1,workstation,110.5,75.0,0.0,4.69,31.26666666666667,18.5,69.9,26,56.657,streaming,0.35,process,False,Wednesday,3,-38,66,40,5GHz,False,0,1,9,1,-1.0,4.2,-72,-14,19.0,15,249,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:43:24.393262,Z1,C1,N1,workstation,54.5,25.0,0.0,5.91,39.4,10.6,66.8,131,29.023,streaming,0.45,process,False,Wednesday,3,-37,86,40,5GHz,False,0,1,7,1,-1.0,4.37,-73,-16,18.0,8,249,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:44:40.175051,Z1,C1,N1,workstation,198.5,187.33333333333334,0.0,4.17,27.799999999999997,11.8,67.0,74,100.501,streaming,0.43,process,False,Wednesday,3,-35,66,40,5GHz,False,0,1,7,1,-1.0,2.53,-72,-16,16.0,10,249,32CEDD,4G,42890,32CE,7,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.6244444444444445
2026-03-25T03:45:56.565909,Z1,C1,N1,workstation,63.5,35.0,0.0,4.44,29.600000000000005,6.2,66.9,23,33.082,streaming,0.37,process,False,Wednesday,3,-35,86,40,5GHz,False,0,1,6,1,-1.0,4.36,-73,-17,19.0,15,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:47:11.327529,Z1,C1,N1,workstation,224.0,230.66666666666666,0.0,2.97,19.8,5.4,67.3,27,112.891,streaming,0.36,process,False,Wednesday,3,-36,66,40,5GHz,False,0,1,7,1,-1.0,1.87,-73,-17,13.0,12,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.7688888888888888
2026-03-25T03:48:27.921825,Z1,C1,N1,workstation,35.25,6.0,0.0,4.47,29.799999999999997,9.7,67.7,26,18.966,streaming,0.37,process,False,Wednesday,3,-39,86,40,5GHz,False,0,1,9,1,-1.0,4.4,-73,-14,16.0,13,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:49:42.177892,Z1,C1,N1,workstation,355.75,210.66666666666666,0.0,4.84,32.266666666666666,6.2,67.7,23,179.327,streaming,0.35,process,False,Wednesday,3,-44,66,40,5GHz,False,0,1,10,1,-1.0,1.71,-73,-9,18.0,10,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.7115
2026-03-25T03:50:58.331326,Z1,C1,N1,workstation,63.75,28.333333333333332,0.0,8.61,57.4,7.0,68.8,172,34.458,streaming,0.42,process,False,Wednesday,3,-41,66,40,5GHz,False,0,1,10,1,-1.0,4.36,-73,-12,18.0,10,249,32CEDD,4G,42890,32CE,5,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:52:11.315366,Z1,C1,N1,workstation,174.0,165.0,0.0,7.53,50.2,5.0,69.2,106,89.259,streaming,0.44,process,False,Wednesday,3,-42,66,40,5GHz,False,0,1,13,1,-1.0,2.93,-73,-10,18.0,14,249,32CEDD,4G,42890,32CE,23,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.55
2026-03-25T03:53:30.533884,Z1,C1,N1,workstation,55.5,40.666666666666664,0.0,5.99,39.93333333333334,7.3,70.0,100,29.547,streaming,0.44,process,False,Wednesday,3,-42,67,40,5GHz,False,0,1,6,1,-1.0,4.35,-73,-11,2.0,15,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:54:43.215395,Z1,C1,N1,workstation,150.66666666666666,133.0,0.0,5.84,38.93333333333333,8.5,70.6,69,77.08533333333332,streaming,0.43,process,False,Wednesday,3,-44,67,40,5GHz,False,0,1,10,1,-1.0,3.45,-73,-8,17.0,14,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:56:02.711853,Z1,C1,N1,workstation,49.75,8.0,0.0,2.66,17.733333333333334,5.0,70.8,55,25.673000000000002,streaming,0.42,process,False,Wednesday,3,-36,66,40,5GHz,False,0,1,26,1,-1.0,4.39,-73,-17,16.0,11,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:57:17.335724,Z1,C1,N1,workstation,0.0,0.0,0.0,4.89,32.599999999999994,18.4,70.2,51,1.4669999999999999,streaming,0.41,process,False,Wednesday,3,-39,66,40,5GHz,False,0,1,29,1,-1.0,4.41,-74,-14,19.0,11,249,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T03:59:08.195402,Z1,C1,N1,workstation,40.25,8.666666666666666,0.0,3.53,23.53333333333333,6.5,70.6,84,21.184,streaming,0.44,process,False,Wednesday,3,-44,66,40,5GHz,False,0,1,22,1,-1.0,4.39,-72,-8,19.0,14,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:00:24.403294,Z1,C1,N1,workstation,45.75,5.666666666666667,0.0,6.43,42.86666666666667,7.0,70.8,29,24.804,streaming,0.39,process,False,Wednesday,4,-44,66,40,5GHz,False,0,1,10,1,-1.0,4.39,-74,-9,17.0,15,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:01:42.191785,Z1,C1,N1,workstation,84.0,81.0,0.0,4.82,32.13333333333333,15.8,71.3,57,43.446,streaming,0.42,process,False,Wednesday,4,-41,86,40,5GHz,False,0,1,5,1,-1.0,4.21,-73,-12,18.0,14,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:02:57.638821,Z1,C1,N1,workstation,354.6666666666667,238.0,0.0,8.37,55.8,2.7,72.2,126,179.84433333333334,streaming,0.45,process,False,Wednesday,4,-34,66,40,5GHz,False,0,3,23,3,-1.0,1.42,-73,-17,12.0,14,249,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.7093333333333334
2026-03-25T04:04:19.516533,Z1,C1,N1,workstation,48.25,14.333333333333334,0.0,1.68,11.200000000000001,3.5,71.9,32,24.629,streaming,0.4,process,False,Wednesday,4,-44,86,40,5GHz,False,0,3,23,3,-1.0,4.38,-73,-8,18.0,9,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:05:32.566846,Z1,C1,N1,workstation,293.25,177.0,0.0,3.21,21.4,13.6,73.2,127,147.588,streaming,0.44,process,False,Wednesday,4,-39,67,40,5GHz,False,0,1,7,1,-1.0,2.35,-73,-14,20.0,14,249,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.5865
2026-03-25T04:06:47.870116,Z1,C1,N1,workstation,33.25,2.3333333333333335,0.0,6.37,42.46666666666667,8.9,73.6,125,18.536,streaming,0.44,process,False,Wednesday,4,-36,87,40,5GHz,False,0,1,8,1,-1.0,4.4,-73,-15,17.0,15,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:08:02.593004,Z1,C1,N1,workstation,53.25,12.666666666666666,0.0,2.21,14.733333333333334,6.2,73.8,29,27.288,streaming,0.36,process,False,Wednesday,4,-44,67,40,5GHz,False,0,1,25,1,-1.0,4.38,-73,-8,12.0,11,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:09:21.203625,Z1,C1,N1,workstation,54.5,23.333333333333332,0.0,4.42,29.46666666666667,21.4,74.5,87,28.576,streaming,0.44,process,False,Wednesday,4,-44,87,40,5GHz,False,0,3,3,0,-1.0,4.37,-73,-8,17.0,13,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:10:36.087106,Z1,C1,N1,workstation,129.33333333333334,50.0,0.0,7.88,52.53333333333333,22.7,75.3,84,67.03066666666668,streaming,0.44,process,False,Wednesday,4,-38,67,40,5GHz,False,0,2,9,1,-1.0,4.32,-73,-14,16.0,14,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:11:55.339481,Z1,C1,N1,workstation,38.75,4.666666666666667,0.0,1.66,11.066666666666666,5.8,75.2,65,19.873,streaming,0.43,process,False,Wednesday,4,-49,87,40,5GHz,False,0,2,9,1,-1.0,4.4,-73,-8,18.0,15,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:13:10.343541,Z1,C1,N1,workstation,127.75,117.66666666666667,0.0,0.89,5.933333333333334,23.7,73.5,74,64.142,streaming,0.43,process,False,Wednesday,4,-36,67,40,5GHz,False,0,1,16,1,-1.0,3.72,-73,-16,19.0,14,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:14:26.764548,Z1,C1,N1,workstation,43.0,13.0,0.0,3.09,20.599999999999998,7.4,74.1,81,22.427,streaming,0.44,process,False,Wednesday,4,-44,86,40,5GHz,False,0,1,17,1,-1.0,4.39,-73,-8,18.0,14,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:15:39.509078,Z1,C1,N1,workstation,213.0,220.66666666666666,0.0,0.59,3.933333333333333,35.0,74.0,57,106.677,streaming,0.42,process,False,Wednesday,4,-44,67,40,5GHz,False,0,1,7,1,-1.0,2.03,-73,-9,19.0,15,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.7355555555555555
2026-03-25T04:16:55.702088,Z1,C1,N1,workstation,40.75,11.666666666666666,0.0,1.91,12.733333333333333,2.7,74.2,27,20.948,streaming,0.36,process,False,Wednesday,4,-38,87,40,5GHz,False,0,1,6,1,-1.0,4.39,-73,-15,17.0,15,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:18:08.465930,Z1,C1,N1,workstation,331.0,233.33333333333334,0.0,5.45,36.333333333333336,15.2,74.5,25,167.135,streaming,0.36,process,False,Wednesday,4,-40,67,40,5GHz,False,0,1,10,1,-1.0,1.53,-73,-13,16.0,14,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.662
2026-03-25T04:19:24.396239,Z1,C1,N1,workstation,43.5,12.0,0.0,3.52,23.466666666666665,5.1,75.7,107,22.806,streaming,0.44,process,False,Wednesday,4,-43,86,40,5GHz,False,0,1,4,1,-1.0,4.39,-73,-10,16.0,14,249,32CED3,4G,42690,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:20:39.243595,Z1,C1,N1,workstation,235.5,143.66666666666666,0.0,2.31,15.4,6.6,76.0,22,118.443,streaming,0.36,process,False,Wednesday,4,-43,67,40,5GHz,False,0,2,1,0,-1.0,3.02,-72,-9,17.0,15,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,True,poor_voice_quality,0.2230769230769231
2026-03-25T04:21:55.194484,Z1,C1,N1,workstation,33.25,1.3333333333333333,0.0,4.46,29.733333333333334,27.5,76.2,23,17.963,streaming,0.36,process,False,Wednesday,4,-44,87,40,5GHz,False,0,2,1,0,-1.0,4.4,-73,-8,18.0,15,249,32CEDD,4G,42890,32CE,14,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:23:09.748810,Z1,C1,N1,workstation,330.5,190.33333333333334,0.0,3.8,25.33333333333333,9.4,76.8,77,166.39,streaming,0.43,process,False,Wednesday,4,-44,66,40,5GHz,False,0,1,10,1,-1.0,2.04,-73,-8,17.0,15,249,32CEDD,4G,42890,32CE,23,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.661
2026-03-25T04:24:25.429190,Z1,C1,N1,workstation,60.75,59.666666666666664,0.0,2.09,13.933333333333334,4.7,77.2,82,31.002,streaming,0.44,process,False,Wednesday,4,-36,86,40,5GHz,False,0,1,7,1,-1.0,4.33,-73,-16,19.0,15,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:25:39.877578,Z1,C1,N1,workstation,37.25,2.6666666666666665,0.0,0.97,6.466666666666667,32.7,77.2,58,18.916,streaming,0.42,process,False,Wednesday,4,-36,87,40,5GHz,False,0,1,7,1,-1.0,4.4,-72,-16,1.0,11,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:26:59.533429,Z1,C1,N1,workstation,42.0,13.0,0.0,0.12,0.8,1.9,78.2,123,21.036,streaming,0.44,process,False,Wednesday,4,-40,86,40,5GHz,False,0,1,4,1,-1.0,4.39,-73,-12,18.0,15,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,True,low_throughput,0.76
2026-03-25T04:28:14.224530,Z1,C1,N1,workstation,37.0,2.6666666666666665,0.0,1.62,10.8,15.6,76.8,35,18.986,streaming,0.37,process,False,Wednesday,4,-35,86,40,5GHz,False,0,1,5,1,-1.0,4.4,-71,-16,17.0,14,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:29:32.731083,Z1,C1,N1,workstation,40.5,9.666666666666666,0.0,1.63,10.866666666666665,11.9,77.7,30,20.739,streaming,0.38,process,False,Wednesday,4,-40,86,40,5GHz,False,0,1,6,1,-1.0,4.39,-73,-13,17.0,15,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:30:47.032370,Z1,C1,N1,workstation,37.0,5.333333333333333,0.0,7.31,48.73333333333333,33.8,78.2,104,20.692999999999998,streaming,0.44,process,False,Wednesday,4,-44,86,40,5GHz,False,0,1,9,1,-1.0,4.4,-73,-8,17.0,15,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:32:01.743234,Z1,C1,N1,workstation,35.75,1.0,0.0,12.05,80.33333333333333,27.5,78.6,89,21.490000000000002,streaming,0.43,process,False,Wednesday,4,-36,68,40,5GHz,False,0,1,10,1,-1.0,4.4,-72,-16,15.0,15,249,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:33:16.686920,Z1,C1,N1,workstation,235.5,126.66666666666667,0.0,1.86,12.400000000000002,23.3,79.8,114,118.308,streaming,0.44,process,False,Wednesday,4,-44,66,40,5GHz,False,0,4,5,2,-1.0,3.25,-73,-9,18.0,14,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:34:31.642080,Z1,C1,N1,workstation,49.5,13.0,0.0,5.02,33.46666666666666,44.8,80.1,55,26.256,streaming,0.41,process,False,Wednesday,4,-44,86,40,5GHz,False,0,4,5,2,-1.0,4.38,-72,-8,7.0,15,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
