timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,wifi_signal_category,wifi_signal_score,cellular_signal_category,cellular_signal_score,signal_health_overall,signal_dominant_link,signal_health_score,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,bler_delta,bler_trend,bler_severity,ho_status,ho_success_rate_pct,cssr_proxy_pct,latency_rolling_mean,latency_rolling_std,latency_trend,latency_volatility,jitter_rolling_mean,jitter_rolling_std,jitter_increasing,throughput_rolling_mean,throughput_rolling_std,throughput_volatility,anomaly_rate_recent,signal_degradation_rate,data_completeness_pct,required_metrics_pct,router_metrics_pct,data_quality_issues,skip_for_training,data_quality_rating,baseline_phase,hour_anomaly_rate,incident_recovery_time,collection_completion_pct,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-03-29T04:27:39.322007,Z1,C1,N1,workstation,43.75,2.6666666666666665,0.0,3.9376811266408955,26.251207510939306,8.6,49.7,24,23.05630433799227,browsing,0.34,process,False,Sunday,4,-42,84,40,5GHz,False,0,1,3,1,0.681,4.4,good,80,excellent,95,excellent,cellular,95,-73,-11,17.0,14,249,32CED3,4G,42690,32CE,22,0.68,-0.51,stable,low,none,0.0,100.0,30.68,19.62,4.5,48.75,6.33,5.78,0,4.26,1.72,6.26,0.0,-0.71,100.0,100.0,100.0,none,False,excellent,True,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:28:48.582063,Z1,C1,N1,workstation,38.0,3.3333333333333335,0.0,4.078569294138731,27.19046196092487,2.0,49.5,22,20.22357078824162,browsing,0.33,process,False,Sunday,4,-38,84,40,5GHz,False,0,1,1,1,0.443,4.4,excellent,95,excellent,95,excellent,wifi,95,-73,-14,18.0,14,249,32CED3,4G,42690,32CE,15,0.44,-0.24,decreasing,none,none,0.0,100.0,31.59,18.51,-1.25,48.75,5.96,5.5,0,4.24,1.61,6.26,0.0,-0.12,100.0,100.0,100.0,none,False,excellent,True,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:30:35.677928,Z1,C1,N1,workstation,40.5,7.0,0.0,4.023615622439702,26.82410414959801,0.8,49.5,20,21.45708468673191,browsing,0.32,process,False,Sunday,4,-44,88,40,5GHz,False,0,1,2,1,0.653,4.39,good,80,excellent,95,excellent,cellular,95,-72,-8,18.0,15,249,32CED3,4G,42690,32CE,24,0.65,0.21,decreasing,low,none,0.0,100.0,32.58,17.68,1.25,48.75,6.07,5.2,0,4.21,1.52,6.26,0.0,-0.78,100.0,100.0,100.0,none,False,excellent,True,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:31:44.846743,Z1,C1,N1,workstation,577.25,139.66666666666666,0.0,3.7486985247854094,24.991323498569397,9.5,49.5,23,289.74960955743563,browsing,0.32,process,False,Sunday,4,-37,85,40,5GHz,False,0,1,4,1,1.642,1.9,excellent,95,excellent,95,excellent,wifi,95,-73,-16,16.0,15,249,32CED3,4G,42690,32CE,21,1.64,0.99,decreasing,low,none,0.0,100.0,87.05,164.26,538.0,577.25,19.43,40.38,1,4.17,1.45,6.26,10.0,0.0,100.0,100.0,100.0,none,False,excellent,True,10.0,-1.0,100.0,wifi+router,True,high_latency,1.0
2026-03-29T04:32:54.439791,Z1,C1,N1,workstation,42.5,4.333333333333333,0.0,3.9680393439497235,26.453595626331488,3.9,49.5,17,22.440411803184915,browsing,0.31,process,False,Sunday,4,-37,88,40,5GHz,False,0,1,2,1,0.569,4.39,excellent,95,excellent,95,excellent,wifi,95,-72,-15,12.0,15,249,32CED3,4G,42690,32CE,6,0.57,-1.07,stable,low,none,0.0,100.0,83.0,157.14,3.25,577.25,18.06,38.74,0,4.15,1.38,6.26,9.1,0.0,100.0,100.0,100.0,none,False,excellent,True,9.1,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:34:05.618221,Z1,C1,N1,workstation,0.0,0.0,0.0,3.953316324360443,26.35544216240295,15.8,49.8,19,1.185994897308133,browsing,0.31,process,False,Sunday,4,-33,88,40,5GHz,False,0,5,7,2,1.186,4.41,excellent,95,excellent,95,excellent,wifi,95,-72,-17,18.0,14,249,32CED3,4G,42690,32CE,14,1.19,0.62,stable,low,none,0.0,100.0,76.08,152.19,-39.25,577.25,16.56,37.43,0,4.13,1.32,6.26,8.3,0.33,100.0,100.0,100.0,none,False,excellent,True,8.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:36:02.951047,Z1,C1,N1,workstation,38.25,4.0,0.0,4.035265316300886,26.901768775339242,2.8,49.1,19,20.335579594890266,browsing,0.31,process,False,Sunday,4,-36,88,40,5GHz,False,0,5,7,2,1.342,4.4,excellent,95,excellent,95,excellent,wifi,95,-72,-16,15.0,15,249,32CED3,4G,42690,32CE,15,1.34,0.15,stable,low,none,0.0,100.0,73.17,146.56,-1.0,577.25,15.59,36.12,0,4.13,1.27,6.26,7.7,0.08,100.0,100.0,100.0,none,False,excellent,True,7.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:37:12.017617,Z1,C1,N1,workstation,34.75,4.0,0.0,0.0,0.0,6.6,49.0,17,17.375,browsing,0.31,process,False,Sunday,4,-37,88,40,5GHz,False,0,1,2,1,0.543,4.4,excellent,95,excellent,95,excellent,wifi,95,-73,-15,15.0,15,249,32CED3,4G,42690,32CE,21,0.54,-0.8,stable,low,none,0.0,95.24,70.43,141.58,-4.5,577.25,14.76,34.93,0,4.13,1.27,6.26,7.1,0.0,100.0,100.0,100.0,none,False,excellent,True,7.1,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:38:21.525004,Z1,C1,N1,workstation,136.25,93.33333333333333,0.0,4.104155807100655,27.361038714004366,12.0,49.0,21,69.3562467421302,browsing,0.33,process,False,Sunday,4,-37,88,40,5GHz,False,0,1,2,1,1.679,3.97,excellent,95,excellent,95,excellent,wifi,95,-73,-16,18.0,15,249,32CED3,4G,42690,32CE,19,1.68,1.14,stable,low,none,0.0,95.65,74.82,137.76,97.0,577.25,20.0,39.02,1,4.12,1.23,6.26,13.3,0.0,100.0,100.0,100.0,none,False,excellent,True,13.3,-1.0,100.0,wifi+router,True,jitter_degradation,0.1466666666666666
2026-03-29T04:39:34.861972,Z1,C1,N1,workstation,69.0,45.0,0.0,4.053777766824157,27.025185112161047,3.1,48.7,18,35.71613333004725,browsing,0.33,process,False,Sunday,4,-40,81,40,5GHz,False,0,1,3,1,1.052,4.34,good,80,excellent,95,excellent,cellular,95,-73,-13,12.0,15,249,32CED3,4G,42690,32CE,23,1.05,-0.63,stable,low,none,0.0,96.0,74.45,133.39,29.75,577.25,21.56,38.27,1,4.12,1.18,6.26,12.5,-0.19,100.0,100.0,100.0,none,False,excellent,True,12.5,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:40:44.085828,Z1,C1,N1,workstation,0.0,0.0,0.0,3.951526278308208,26.34350852205472,3.1,48.7,20,1.1854578834924623,browsing,0.31,process,False,Sunday,4,-44,85,40,5GHz,False,0,5,3,1,0.942,4.41,good,80,excellent,95,excellent,cellular,95,-73,-8,17.0,14,249,32CED3,4G,42690,32CE,0,0.94,-0.11,stable,low,none,0.0,96.3,70.07,130.59,-39.25,577.25,20.29,37.47,0,4.11,1.15,6.26,11.8,-0.41,100.0,100.0,100.0,none,False,excellent,True,11.8,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:42:50.883323,Z1,C1,N1,workstation,0.0,0.0,0.0,4.025394721727347,26.835964811515645,2.7,48.8,21,1.207618416518204,browsing,0.31,process,False,Sunday,4,-35,88,40,5GHz,False,0,1,2,1,1.756,4.41,excellent,95,excellent,95,excellent,wifi,95,-73,-17,13.0,12,249,32CED3,4G,42690,32CE,20,1.76,0.82,stable,low,none,0.0,96.55,66.18,127.92,-39.25,577.25,19.17,36.71,0,4.1,1.11,6.26,11.1,0.11,100.0,100.0,100.0,none,False,excellent,True,11.1,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:44:40.756682,Z1,C1,N1,workstation,592.0,68.33333333333333,0.0,4.0145181801858465,26.76345453457231,5.1,48.9,22,297.20435545405576,browsing,0.31,process,False,Sunday,4,-44,84,40,5GHz,False,0,1,5,1,0.974,2.82,good,80,excellent,95,excellent,cellular,95,-73,-8,12.0,12,249,32CED3,4G,42690,32CE,16,0.97,-0.79,stable,low,none,0.0,96.77,93.86,171.14,552.75,592.0,21.75,37.38,1,4.1,1.08,6.26,15.8,-0.37,100.0,100.0,100.0,none,False,excellent,True,15.8,-1.0,100.0,wifi+router,True,high_latency,1.0
2026-03-29T04:45:50.467211,Z1,C1,N1,workstation,453.3333333333333,112.0,0.0,3.749028446371313,24.99352297580875,4.7,48.9,21,227.79137520057805,browsing,0.31,process,False,Sunday,4,-43,88,40,5GHz,False,0,1,4,1,0.391,2.7,good,80,excellent,95,excellent,cellular,95,-72,-9,19.0,13,249,32CED3,4G,42690,32CE,19,0.39,-0.58,stable,none,none,0.0,96.97,111.83,184.29,414.08,592.0,26.27,41.4,1,4.08,1.06,6.26,20.0,-0.3,100.0,100.0,100.0,none,False,excellent,True,20.0,-1.0,100.0,wifi+router,True,high_latency,0.9066666666666666
2026-03-29T04:47:07.691504,Z1,C1,N1,workstation,40.0,7.333333333333333,0.0,4.017438633422266,26.782924222815108,1.6,48.8,18,21.20523159002668,browsing,0.31,process,False,Sunday,4,-44,88,40,5GHz,False,0,1,3,1,1.979,4.39,good,80,excellent,95,excellent,cellular,95,-73,-8,16.0,13,249,32CED3,4G,42690,32CE,11,1.98,1.59,stable,low,none,0.0,97.14,108.41,180.5,0.75,592.0,25.37,40.61,0,4.08,1.03,6.26,19.0,-0.33,100.0,100.0,100.0,none,False,excellent,True,19.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:48:16.669200,Z1,C1,N1,workstation,37.75,5.333333333333333,0.0,3.890889855435678,25.939265702904517,5.0,49.1,20,20.042266956630705,browsing,0.33,process,False,Sunday,4,-40,88,40,5GHz,False,0,1,2,1,1.019,4.4,good,80,excellent,95,excellent,cellular,95,-72,-12,6.0,10,249,32CED3,4G,42690,32CE,19,1.02,-0.96,stable,low,none,0.0,97.22,105.2,176.96,-1.5,592.0,24.45,39.89,0,4.07,1.01,6.26,18.2,-0.14,100.0,100.0,100.0,none,False,excellent,True,18.2,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:49:25.843502,Z1,C1,N1,workstation,0.0,0.0,0.0,3.97230141297976,26.482009419865065,5.1,49.2,20,1.1916904238939279,browsing,0.32,process,False,Sunday,4,-44,88,40,5GHz,False,0,1,6,1,1.28,4.41,good,80,excellent,95,excellent,cellular,95,-73,-8,17.0,11,249,32CED3,4G,42690,32CE,15,1.28,0.26,increasing,low,none,0.0,97.3,100.62,174.39,-39.25,592.0,23.39,39.33,0,4.06,0.98,6.26,17.4,-0.3,100.0,100.0,100.0,none,False,excellent,True,17.4,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:51:12.588788,Z1,C1,N1,workstation,39.75,9.666666666666666,0.0,4.046582191059094,26.977214607060624,9.7,49.0,19,21.088974657317728,browsing,0.32,process,False,Sunday,4,-37,84,40,5GHz,False,0,1,1,1,1.025,4.39,excellent,95,excellent,95,excellent,wifi,95,-73,-16,18.0,15,249,32CED3,4G,42690,32CE,18,1.02,-0.26,stable,low,none,0.0,97.44,98.09,171.16,0.5,592.0,22.82,38.6,1,4.06,0.96,6.26,16.7,0.0,100.0,100.0,100.0,none,False,excellent,True,16.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:52:21.868481,Z1,C1,N1,workstation,296.0,256.5,0.0,3.946452942618273,26.30968628412182,7.6,49.2,20,149.18393588278548,browsing,0.32,process,False,Sunday,4,-44,88,40,5GHz,False,0,1,5,1,1.491,1.38,good,80,excellent,95,excellent,cellular,95,-73,-8,19.0,12,249,32CED3,4G,42690,32CE,22,1.49,0.47,stable,low,none,0.0,97.5,106.0,172.12,256.75,592.0,32.17,59.39,1,4.06,0.94,6.26,20.0,-0.28,100.0,100.0,100.0,none,False,excellent,True,20.0,-1.0,100.0,wifi+router,True,high_latency,0.592
2026-03-29T04:53:36.142460,Z1,C1,N1,workstation,51.0,17.666666666666668,0.0,3.946452942618273,26.30968628412182,3.5,49.0,19,26.68393588278548,browsing,0.31,process,False,Sunday,4,-36,88,40,5GHz,False,0,1,2,1,2.304,4.38,excellent,95,excellent,95,excellent,wifi,95,-73,-17,12.0,12,249,32CED3,4G,42690,32CE,21,2.3,0.81,increasing,medium,none,0.0,97.56,103.89,169.11,11.75,592.0,31.61,58.3,1,4.05,0.92,6.26,19.2,0.04,100.0,100.0,100.0,none,False,excellent,True,19.2,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:54:48.507923,Z1,C1,N1,workstation,37.75,9.333333333333334,0.0,4.018905440639341,26.792702937595607,3.5,49.1,19,20.0806716321918,browsing,0.31,process,False,Sunday,4,-37,88,40,5GHz,False,0,2,1,0,1.696,4.39,excellent,95,excellent,95,excellent,wifi,95,-73,-16,15.0,11,249,32CED3,4G,42690,32CE,22,1.7,-0.6,increasing,low,none,0.0,97.62,101.44,166.42,-1.5,592.0,30.78,57.37,1,4.05,0.9,6.26,18.5,0.0,100.0,100.0,100.0,none,False,excellent,True,18.5,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:55:56.984677,Z1,C1,N1,workstation,0.0,0.0,0.0,3.920256508635576,26.13504339090384,3.5,49.2,19,1.1760769525906727,browsing,0.31,process,False,Sunday,4,-38,88,40,5GHz,False,0,2,1,0,1.024,4.41,excellent,95,excellent,95,excellent,wifi,95,-72,-14,7.0,11,249,32CED3,4G,42690,32CE,22,1.02,-0.68,increasing,low,none,0.0,97.73,97.82,164.5,-39.25,592.0,29.68,56.62,0,4.05,0.89,6.26,17.9,-0.04,100.0,100.0,100.0,none,False,excellent,True,17.9,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:58:30.208803,Z1,C1,N1,workstation,39.75,10.0,0.0,4.043573611445544,26.957157409636963,3.1,49.3,18,21.088072083433662,browsing,0.33,process,False,Sunday,4,-38,88,40,5GHz,False,0,1,2,1,1.627,4.39,excellent,95,excellent,95,excellent,wifi,95,-72,-14,17.0,15,249,32CED3,4G,42690,32CE,21,1.63,0.61,stable,low,none,0.0,97.83,95.81,161.99,0.5,592.0,29.01,55.76,1,4.05,0.87,6.26,17.2,-0.03,100.0,100.0,100.0,none,False,excellent,True,17.2,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T04:59:39.428233,Z1,C1,N1,workstation,42.0,10.666666666666666,0.0,4.047720606817496,26.984804045449973,4.3,49.3,21,22.21431618204525,browsing,0.33,process,False,Sunday,4,-39,88,40,5GHz,False,0,1,3,1,1.464,4.39,excellent,95,excellent,95,excellent,wifi,95,-73,-13,4.0,15,249,32CED3,4G,42690,32CE,23,1.46,-0.17,stable,low,none,0.0,97.87,94.02,159.56,2.75,592.0,28.39,54.92,1,4.05,0.86,6.26,16.7,-0.07,100.0,100.0,100.0,none,False,excellent,True,16.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T05:00:48.447432,Z1,C1,N1,workstation,0.0,0.0,0.0,4.047720606817496,26.984804045449973,5.4,49.3,25,1.2143161820452486,browsing,0.34,process,False,Sunday,5,-44,88,40,5GHz,False,0,1,2,1,0.739,4.41,good,80,excellent,95,excellent,cellular,95,-73,-8,13.0,11,249,32CED3,4G,42690,32CE,15,0.74,-0.72,stable,low,none,0.0,97.96,92.71,160.16,-48.75,592.0,28.13,55.03,0,3.91,0.42,2.36,16.7,-0.23,100.0,100.0,100.0,none,False,excellent,True,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T05:03:22.735831,Z1,C1,N1,workstation,161.5,168.0,0.0,4.066544162096176,27.110294413974508,11.3,49.2,21,81.96996324862886,browsing,0.33,process,False,Sunday,5,-44,84,40,5GHz,False,0,1,4,1,2.154,2.94,good,80,excellent,95,excellent,cellular,95,-72,-8,14.0,15,249,32CED3,4G,42690,32CE,21,2.15,1.41,stable,medium,none,0.0,98.0,96.47,160.41,118.0,592.0,33.18,60.42,1,3.91,0.42,2.36,20.0,0.0,100.0,100.0,100.0,none,False,excellent,False,50.0,-1.0,100.0,wifi+router,True,latency_degradation,0.069
2026-03-29T05:04:31.902446,Z1,C1,N1,workstation,48.333333333333336,7.0,0.0,1.8163782251078349,12.109188167385566,4.7,49.4,18,24.711580134199018,browsing,0.31,process,False,Sunday,5,-40,89,40,5GHz,False,0,1,2,1,0.38,4.39,good,80,excellent,95,excellent,cellular,95,-72,-12,17.0,14,249,32CED3,4G,42690,32CE,19,0.38,-1.77,stable,none,none,0.0,98.0,96.63,160.36,48.33,592.0,33.25,60.39,1,3.84,0.57,2.36,20.0,-0.13,100.0,100.0,100.0,none,False,excellent,False,33.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T05:05:45.726052,Z1,C1,N1,workstation,0.0,0.0,0.0,3.999737879006906,26.664919193379372,2.7,49.8,25,1.1999213637020718,browsing,0.33,process,False,Sunday,5,-36,89,40,5GHz,False,0,5,5,2,2.043,4.41,excellent,95,excellent,95,excellent,wifi,95,-72,-16,17.0,14,249,32CED3,4G,42690,32CE,21,2.04,1.66,stable,medium,none,0.0,98.0,96.63,160.36,0,592.0,33.25,60.39,0,3.83,0.56,2.36,20.0,0.0,100.0,100.0,100.0,none,False,excellent,False,25.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T05:07:37.903400,Z1,C1,N1,workstation,38.25,2.6666666666666665,0.0,4.047883129950952,26.98588753300635,7.0,49.7,23,20.339364938985284,browsing,0.32,process,False,Sunday,5,-34,89,40,5GHz,False,0,1,1,1,1.408,4.4,excellent,95,excellent,95,excellent,wifi,95,-72,-15,19.0,15,249,32CED3,4G,42690,32CE,21,1.41,-0.63,stable,low,none,0.0,98.0,97.91,159.74,-1.25,592.0,33.34,60.34,0,3.91,0.4,2.29,20.0,0.2,100.0,100.0,100.0,none,False,excellent,False,20.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T05:08:47.061495,Z1,C1,N1,workstation,0.0,0.0,0.0,1.632064688644551,10.88043125763034,4.3,49.4,18,0.4896194065933652,browsing,0.34,process,False,Sunday,5,-37,88,40,5GHz,False,0,1,6,1,0.659,4.41,excellent,95,excellent,95,excellent,wifi,95,-72,-15,9.0,11,249,32CED3,4G,42690,32CE,15,0.66,-0.75,stable,low,none,0.0,98.0,96.59,160.37,-43.75,592.0,32.93,60.53,0,3.83,0.58,2.47,20.0,0.17,100.0,100.0,100.0,none,False,excellent,False,16.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T05:10:41.210553,Z1,C1,N1,workstation,41.75,10.333333333333334,0.0,4.005358308213203,26.70238872142135,3.1,49.6,18,22.07660749246396,browsing,0.32,process,False,Sunday,5,-35,88,40,5GHz,False,0,1,1,1,1.923,4.39,excellent,95,excellent,95,excellent,wifi,95,-73,-17,18.0,15,249,32CED3,4G,42690,32CE,19,1.92,1.26,stable,low,none,0.0,98.0,96.52,160.4,3.75,592.0,33.18,60.42,1,3.83,0.58,2.47,20.0,0.1,100.0,100.0,100.0,none,False,excellent,False,14.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T05:11:50.359562,Z1,C1,N1,workstation,42.25,7.333333333333333,0.0,3.984966385223295,26.566442568155303,3.2,49.8,20,22.320489915566988,browsing,0.32,process,False,Sunday,5,-40,84,40,5GHz,False,0,1,1,1,0.897,4.39,good,80,excellent,95,excellent,cellular,95,-72,-12,17.0,15,249,32CED3,4G,42690,32CE,20,0.9,-1.02,stable,low,none,0.0,98.0,96.66,160.35,1.75,592.0,33.32,60.35,1,3.83,0.58,2.47,20.0,0.13,100.0,100.0,100.0,none,False,excellent,False,12.5,-1.0,100.0,wifi+router,False,normal,0.0
